Accession	Description	GeneName	Peptides	PSMs	AAs	MW.kDA	pI	QuantifyingPSMs	T37	T40	T47	T53	T59	T63	T69	T75	T81	T87
P24224	Holo-[acyl-carrier-protein] synthase OS=Escherichia coli (strain K12) GN=acpS PE=1 SV=3	0	0	0	0	0	0	0	1	1.063868461	1.0329536104	0.5982285457	0.3220509426	0.2194381252	0.2194381252	0.0587264195	0.0484624066	0.0456496829
P0AE06	Multidrug efflux pump subunit AcrA OS=Escherichia coli (strain K12) GN=acrA PE=1 SV=1	0	0	0	0	0	0	0	1	1.1348092841	1.0480763893	0.6526910993	0.4456384961	0.4029788068	0.4029788068	0.3039980822	0.3307314168	0.3086688443
P31224	Multidrug efflux pump subunit AcrB OS=Escherichia coli (strain K12) GN=acrB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0645378751	0.9838090632	0.8775019275	0.6101233047	0.2498157073	0.2498157073	0.1264636039	0.1036191457	0.0783471514
P0ACS9	HTH-type transcriptional regulator AcrR OS=Escherichia coli (strain K12) GN=acrR PE=1 SV=1	0	0	0	0	0	0	0	1	1.0476966763	1.0377818164	0.6102560158	0.1722242065	0.1104046184	0.1104046184	0.0534147689	0.0393935832	0.0395167096
P27550	Acetyl-coenzyme A synthetase OS=Escherichia coli (strain K12) GN=acs PE=1 SV=2	0	0	0	0	0	0	0	1	1.0629031761	1.0557157075	0.6352087473	0.1843051009	0.1250551112	0.1250551112	0.0577427363	0.0468298047	0.0484448172
P26646	Probable acrylyl-CoA reductase AcuI OS=Escherichia coli (strain K12) GN=acuI PE=1 SV=1	0	0	0	0	0	0	0	1	1.1005209233	1.032544278	0.4058625988	0.1541050119	0.0961247843	0.0961247843	0.0322950187	0.0262155968	0.0261614291
P22333	Adenosine deaminase OS=Escherichia coli (strain K12) GN=add PE=3 SV=2	0	0	0	0	0	0	0	1	1.0483027328	0.9257412832	0.3637198439	0.116603125	0.0791527088	0.0791527088	0.0365884728	0.0336650705	0.0322166454
P31441	Adenine deaminase OS=Escherichia coli (strain K12) GN=ade PE=1 SV=2	0	0	0	0	0	0	0	1	1.053502	1.0497251417	0.7606542241	0.4540040554	0.2812474597	0.2812474597	0.0965927704	0.0791599921	0.0802128182
P31466	Adenine permease AdeP OS=Escherichia coli (strain K12) GN=adeP PE=1 SV=2	0	0	0	0	0	0	0	1	1.0678416329	1.0331536817	0.6294712139	0.3365955472	0.2633399684	0.2633399684	0.1107518699	0.0732862817	0.0501129208
P0A9Q7	Aldehyde-alcohol dehydrogenase OS=Escherichia coli (strain K12) GN=adhE PE=1 SV=2	0	0	0	0	0	0	0	1	1.1038491134	1.0277240963	0.6759024907	0.3531706145	0.2810842107	0.2810842107	0.0339384961	0.023657187	0.0232455941
P39451	"Alcohol dehydrogenase	0	0	0	0	0	0	0	0.0643686448	1	1.0614187984	1.0619758334	0.8364398028	0.6141475616	0.6141475616	0.0481745311	0.0588071505	0.0546164372
P69441	Adenylate kinase OS=Escherichia coli (strain K12) GN=adk PE=1 SV=1	0	0	0	0	0	0	0	1	0.9441413457	0.9889110554	0.7878613921	0.2829921112	0.1702011641	0.1702011641	0.2075000611	0.2541065175	0.2877609469
P0ACK2	Putative aga operon transcriptional repressor OS=Escherichia coli (strain K12) GN=agaR PE=4 SV=1	0	0	0	0	0	0	0	1	1.0309965176	1.0353577108	0.7464292707	0.5247923057	0.3943227713	0.3943227713	0.0418482795	0.032485191	0.0333015402
P19926	Glucose-1-phosphatase OS=Escherichia coli (strain K12) GN=agp PE=1 SV=1	0	0	0	0	0	0	0	1	1.0095909033	0.8543154077	0.6984951066	0.643324951	0.106946413	0.106946413	0.0392542569	0.0352206457	0.0331553807
P0AE08	Alkyl hydroperoxide reductase subunit C OS=Escherichia coli (strain K12) GN=ahpC PE=1 SV=2	0	0	0	0	0	0	0	1	1.0504678589	1.1163526379	0.9287202345	0.6407631289	0.2902662228	0.2902662228	0.0393611985	0.0300917273	0.0281569558
P35340	Alkyl hydroperoxide reductase subunit F OS=Escherichia coli (strain K12) GN=ahpF PE=1 SV=2	0	0	0	0	0	0	0	1	1.076333658	1.0656039801	0.8637965808	0.379959057	0.1402026582	0.1402026582	0.0373524698	0.0281471055	0.0215333346
P27250	Aldehyde reductase Ahr OS=Escherichia coli (strain K12) GN=ahr PE=1 SV=2	0	0	0	0	0	0	0	1	1.0821118929	1.0734131732	0.8816899619	0.4754214368	0.1638052547	0.1638052547	0.0868604415	0.0592593247	0.0557451888
P33224	Putative acyl-CoA dehydrogenase AidB OS=Escherichia coli (strain K12) GN=aidB PE=1 SV=3	0	0	0	0	0	0	0	1	1.1014187642	1.0900963792	0.8390410823	0.3714387559	0.1579793345	0.1579793345	0.0631261715	0.0393856033	0.0368923663
P0A959	Glutamate-pyruvate aminotransferase AlaA OS=Escherichia coli (strain K12) GN=alaA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9518633753	0.896040623	0.463455384	0.1773538478	0.1113528144	0.1113528144	0.039232887	0.0271999154	0.0225968557
P77434	Glutamate-pyruvate aminotransferase AlaC OS=Escherichia coli (strain K12) GN=alaC PE=1 SV=1	0	0	0	0	0	0	0	1	1.059219354	1.0499839055	0.5372710838	0.2135598315	0.140032822	0.140032822	0.0728372754	0.0623637268	0.0545968952
P00957	Alanine--tRNA ligase OS=Escherichia coli (strain K12) GN=alaS PE=1 SV=2	0	0	0	0	0	0	0	1	1.0649492539	1.1283270728	1.0612248934	0.4648322912	0.089048766	0.089048766	0.0278380044	0.024186661	0.0225897688
P25553	Lactaldehyde dehydrogenase OS=Escherichia coli (strain K12) GN=aldA PE=1 SV=2	0	0	0	0	0	0	0	1	1.1022280681	1.0961526391	1.0406160612	0.4207446121	0.1045419162	0.1045419162	0.0401958159	0.0320020455	0.03258246
P37685	Aldehyde dehydrogenase B OS=Escherichia coli (strain K12) GN=aldB PE=1 SV=2	0	0	0	0	0	0	0	1	1.0587833893	1.0429354269	0.9369426527	0.4229001389	0.1224911143	0.1224911143	0.0363868695	0.0334330864	0.0320386906
P75713	(S)-ureidoglycine aminohydrolase OS=Escherichia coli (strain K12) GN=allE PE=1 SV=1	0	0	0	0	0	0	0	1	1.0721884603	1.0342143911	0.761770857	0.4519684333	0.328740486	0.328740486	0.092465035	0.0407496663	0.0339497443
P0ACN4	HTH-type transcriptional repressor AllR OS=Escherichia coli (strain K12) GN=allR PE=1 SV=1	0	0	0	0	0	0	0	1	1.0706908266	1.0562860921	0.7363238799	0.2881150365	0.1182912138	0.1182912138	0.0330131381	0.0260048526	0.0340305935
P0A6B4	"Alanine racemase	0	0	0	0	0	0	0	0.0504847361	1	1.087558674	0.9822246983	0.5007005066	0.2008259615	0.2008259615	0.0654475553	0.0621978679	0.0633973068
P39265	D-allose-binding periplasmic protein OS=Escherichia coli (strain K12) GN=alsB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0455284413	0.9990146255	0.6617845801	0.2682595804	0.1881436065	0.1881436065	0.1476791915	0.1689200785	0.1820583979
P36548	N-acetylmuramoyl-L-alanine amidase AmiA OS=Escherichia coli (strain K12) GN=amiA PE=1 SV=1	0	0	0	0	0	0	0	1	1.1265017001	1.0354209887	0.6398022109	0.1691784023	0.1061393505	0.1061393505	0.0683043124	0.0611634029	0.0586445099
P26365	N-acetylmuramoyl-L-alanine amidase AmiB OS=Escherichia coli (strain K12) GN=amiB PE=1 SV=2	0	0	0	0	0	0	0	1	1.0611642994	0.9719232401	0.611930107	0.1726977316	0.1190609736	0.1190609736	0.0651781838	0.0645114974	0.0723652881
P63883	N-acetylmuramoyl-L-alanine amidase AmiC OS=Escherichia coli (strain K12) GN=amiC PE=1 SV=1	0	0	0	0	0	0	0	1	1.0786834279	1.0308424971	0.624495416	0.1305385875	0.0835547414	0.0835547414	0.0388114778	0.0349905748	0.0299761677
P0AE12	AMP nucleosidase OS=Escherichia coli (strain K12) GN=amn PE=1 SV=1	0	0	0	0	0	0	0	1	1.0414958089	1.0534928123	0.7878931106	0.5404074986	0.4628387824	0.4628387824	0.0711587998	0.0508718655	0.0493216578
P00811	Beta-lactamase OS=Escherichia coli (strain K12) GN=ampC PE=1 SV=1	0	0	0	0	0	0	0	1	1.052324602	0.9759457112	0.7959057358	0.5549512647	0.1683119698	0.1683119698	0.0594021987	0.0521464594	0.0498535472
P13016	"1	0	0	0	0	0	0	0	0.0318411305	1	1.0533581505	1.0468905652	0.4609712256	0.1285908343	0.1285908343	0.0528999917	0.0529388986	0.0408313052
P0AD70	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH OS=Escherichia coli (strain K12) GN=ampH PE=1 SV=1	0	0	0	0	0	0	0	1	0.9831829872	0.9115818245	0.3448605116	0.1151878488	0.0726061722	0.0726061722	0.0382586117	0.0382875386	0.0289962176
P26612	Cytoplasmic alpha-amylase OS=Escherichia coli (strain K12) GN=amyA PE=1 SV=3	0	0	0	0	0	0	0	1	1.049997322	1.0499385205	0.6767239776	0.3635645073	0.1985702123	0.1985702123	0.0440381933	0.041695801	0.0403210136
P0A962	L-asparaginase 1 OS=Escherichia coli (strain K12) GN=ansA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0374480918	0.9636601945	0.6621809166	0.2551027822	0.1615525951	0.1615525951	0.05561455	0.0616461476	0.0673184787
P00805	L-asparaginase 2 OS=Escherichia coli (strain K12) GN=ansB PE=1 SV=2	0	0	0	0	0	0	0	1	1.0458510353	0.95112318	0.8246100813	0.3649553896	0.135900362	0.135900362	0.0700082485	0.0750357896	0.0779256914
P05637	Bis(5'-nucleosyl)-tetraphosphatase [symmetrical] OS=Escherichia coli (strain K12) GN=apaH PE=1 SV=2	0	0	0	0	0	0	0	1	1.0972863471	1.0404963161	0.7902314284	0.4860133345	0.4135605095	0.4135605095	0.0555116421	0.0422240406	0.0629430596
P0AB85	FAD:protein FMN transferase OS=Escherichia coli (strain K12) GN=apbE PE=1 SV=1	0	0	0	0	0	0	0	1	1.1109275857	1.0786460443	0.8605127897	0.6369335778	0.6007710674	0.6007710674	0.6199875142	0.5283022228	0.1785861047
P0AE22	Class B acid phosphatase OS=Escherichia coli (strain K12) GN=aphA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9917065673	0.9665773772	0.7885963177	0.7705749105	0.6877225291	0.6877225291	0.4750388812	0.4490208913	0.4182859705
P07102	Periplasmic AppA protein OS=Escherichia coli (strain K12) GN=appA PE=1 SV=2	0	0	0	0	0	0	0	1	1.0621740749	1.0642201193	0.7145910436	0.2242032426	0.0853641717	0.0853641717	0.0545155857	0.0421416796	0.044745967
P69503	Adenine phosphoribosyltransferase OS=Escherichia coli (strain K12) GN=apt PE=1 SV=1	0	0	0	0	0	0	0	1	0.9953712248	1.0002319876	0.9199575762	0.7328540288	0.362414477	0.362414477	0.0191534792	0.01966455	0.0187068204
P02924	L-arabinose-binding periplasmic protein OS=Escherichia coli (strain K12) GN=araF PE=1 SV=2	0	0	0	0	0	0	0	1	1.0166595528	1.0599751968	0.7445736109	0.280535492	0.1990931059	0.1990931059	0.1728028583	0.1933495797	0.2027249464
P0A9Q1	Aerobic respiration control protein ArcA OS=Escherichia coli (strain K12) GN=arcA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0767352401	1.0599895748	0.8964871181	0.4340667177	0.2019783666	0.2019783666	0.0564603176	0.0430102746	0.0392315206
P0AEC3	Aerobic respiration control sensor protein ArcB OS=Escherichia coli (strain K12) GN=arcB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0096986938	0.7383751656	0.3832343618	0.1893873086	0.1007204032	0.1007204032	0.0566239473	0.0484637676	0.0476102991
P18335	Acetylornithine/succinyldiaminopimelate aminotransferase OS=Escherichia coli (strain K12) GN=argD PE=1 SV=4	0	0	0	0	0	0	0	1	1.1024093484	1.1023037092	0.7537261331	0.1983239551	0.1233926224	0.1233926224	0.0540511859	0.0390936437	0.042231158
P0A6E4	Argininosuccinate synthase OS=Escherichia coli (strain K12) GN=argG PE=1 SV=2	0	0	0	0	0	0	0	1	0.974866757	0.7588421041	0.3484225518	0.105934347	0.0707121097	0.0707121097	0.0427405579	0.0355896371	0.0323547472
P11447	Argininosuccinate lyase OS=Escherichia coli (strain K12) GN=argH PE=1 SV=3	0	0	0	0	0	0	0	1	1.0706788304	1.0533769466	0.8221608239	0.5548266778	0.1536717347	0.1536717347	0.0502017275	0.0407873749	0.0448703343
P0A8S1	HTH-type transcriptional regulator ArgP OS=Escherichia coli (strain K12) GN=argP PE=1 SV=1	0	0	0	0	0	0	0	1	1.0504380972	0.9997067047	0.4679191977	0.1349748812	0.0935973127	0.0935973127	0.0462651173	0.0359893611	0.0359473866
P11875	Arginine--tRNA ligase OS=Escherichia coli (strain K12) GN=argS PE=1 SV=1	0	0	0	0	0	0	0	1	1.0746565834	1.088246072	0.4837564981	0.0987182367	0.0634001326	0.0634001326	0.0253683183	0.0207415204	0.021604033
P09551	Lysine/arginine/ornithine-binding periplasmic protein OS=Escherichia coli (strain K12) GN=argT PE=1 SV=3	0	0	0	0	0	0	0	1	1.1606913534	0.981749933	0.7268856617	0.5274338043	0.4593177609	0.4593177609	0.4969885671	0.483527735	0.4373222212
P0A6D3	3-phosphoshikimate 1-carboxyvinyltransferase OS=Escherichia coli (strain K12) GN=aroA PE=1 SV=1	0	0	0	0	0	0	0	1	1.106113391	1.0428825511	0.9809669575	0.4091207605	0.1107184501	0.1107184501	0.0537262617	0.0443026741	0.0440286418
P07639	3-dehydroquinate synthase OS=Escherichia coli (strain K12) GN=aroB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0607787316	0.8742787616	0.3894367161	0.1504153563	0.1051787855	0.1051787855	0.0297588981	0.0267179563	0.0251033468
P12008	Chorismate synthase OS=Escherichia coli (strain K12) GN=aroC PE=1 SV=4	0	0	0	0	0	0	0	1	1.1218327566	1.0364094778	0.7043686934	0.2204052267	0.1282011627	0.1282011627	0.0386446079	0.028513221	0.0308722461
P05194	3-dehydroquinate dehydratase OS=Escherichia coli (strain K12) GN=aroD PE=1 SV=2	0	0	0	0	0	0	0	1	1.0597569372	1.0556014698	0.8515451427	0.3153056822	0.1375622398	0.1375622398	0.0717315068	0.0638813373	0.0636386468
P15770	Shikimate dehydrogenase (NADP(+)) OS=Escherichia coli (strain K12) GN=aroE PE=1 SV=1	0	0	0	0	0	0	0	1	1.0679716778	1.0380701141	0.640623547	0.213403091	0.1076146473	0.1076146473	0.0540206988	0.0406140805	0.0390640477
P0AB91	"Phospho-2-dehydro-3-deoxyheptonate aldolase	0	0	0	0	0	0	0	0.0581319401	1	1.0800557495	1.034257688	0.3654809381	0.1285458156	0.1285458156	0.0424555202	0.0469456432	0.044577655
