Accession	Description	GeneName	Peptides	PSMs	AAs	MW.kDA	pI	QuantifyingPSMs	T37	T40	T47	T53	T59	T63	T69	T75	T81	T87
P0ABP6	Protein DedA OS=Escherichia coli (strain K12) GN=dedA PE=1 SV=1	0	0	0	0	0	0	0	1	1.04868131	1.0482044603	0.8151217343	0.6359518238	0.57763243	0.57763243	0.4557477955	0.3046307817	0.1501065105
P09549	Cell division protein DedD OS=Escherichia coli (strain K12) GN=dedD PE=3 SV=2	0	0	0	0	0	0	0	1	1.0687978892	1.052910075	0.8249383075	0.6700180228	0.5745533669	0.5745533669	0.3508507932	0.4311835735	0.3898507907
P0A6K3	Peptide deformylase OS=Escherichia coli (strain K12) GN=def PE=1 SV=2	0	0	0	0	0	0	0	1	1.0870777903	1.0675286626	0.7835895075	0.4132987958	0.3404747982	0.3404747982	0.1395335705	0.0363522136	0.0327234527
P0C0V0	Periplasmic serine endoprotease DegP OS=Escherichia coli (strain K12) GN=degP PE=1 SV=1	0	0	0	0	0	0	0	1	1.0387153577	1.0344215813	0.7963586052	0.7220692362	0.7332164398	0.7332164398	0.1793146104	0.1371617771	0.1432456667
P39099	Periplasmic pH-dependent serine endoprotease DegQ OS=Escherichia coli (strain K12) GN=degQ PE=1 SV=1	0	0	0	0	0	0	0	1	0.9746042424	0.9750172049	0.6796214058	0.5291237342	0.4101091938	0.4101091938	0.0866699098	0.0670768427	0.0670906203
P0AEE3	Serine endoprotease DegS OS=Escherichia coli (strain K12) GN=degS PE=1 SV=1	0	0	0	0	0	0	0	1	1.0604614591	1.0198685371	0.6561036902	0.44641143	0.3415296182	0.3415296182	0.0817360029	0.0728732886	0.0706262972
P07650	Thymidine phosphorylase OS=Escherichia coli (strain K12) GN=deoA PE=1 SV=3	0	0	0	0	0	0	0	1	1.0573159047	1.0732717099	1.0065414891	0.4270036447	0.0935929912	0.0935929912	0.0412544868	0.0365020583	0.0359899196
P0A6K6	Phosphopentomutase OS=Escherichia coli (strain K12) GN=deoB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0516545581	1.0359827294	1.0801920488	0.9615715436	0.5720493683	0.5720493683	0.1769209002	0.1602671251	0.0881904749
P0A6L0	Deoxyribose-phosphate aldolase OS=Escherichia coli (strain K12) GN=deoC PE=1 SV=1	0	0	0	0	0	0	0	1	1.0800929635	1.0710397704	1.0853799322	0.8035999129	0.3073549188	0.3073549188	0.0479837836	0.0318046282	0.0288419965
P0ABP8	Purine nucleoside phosphorylase DeoD-type OS=Escherichia coli (strain K12) GN=deoD PE=1 SV=2	0	0	0	0	0	0	0	1	1.0657910911	1.0191711586	1.0266843675	1.0354399998	1.1534037249	1.1534037249	0.0368210994	0.031135007	0.0254533705
P0ACK5	Deoxyribose operon repressor OS=Escherichia coli (strain K12) GN=deoR PE=1 SV=1	0	0	0	0	0	0	0	1	1.0566953656	1.0182363159	0.6005113799	0.1439992561	0.083697694	0.083697694	0.0445996204	0.0336090775	0.0341186413
P0A6P5	GTPase Der OS=Escherichia coli (strain K12) GN=der PE=1 SV=1	0	0	0	0	0	0	0	1	1.0196201493	0.9234574839	0.283282411	0.0978061588	0.0763064188	0.0763064188	0.0338715099	0.0264963057	0.0246515417
P0ABN1	Diacylglycerol kinase OS=Escherichia coli (strain K12) GN=dgkA PE=1 SV=2	0	0	0	0	0	0	0	1	1.1488985159	1.081541943	0.7512060813	0.4936556782	0.500591792	0.500591792	0.4078541759	0.3518715028	0.2961947812
P31460	Galactonate operon transcriptional repressor OS=Escherichia coli (strain K12) GN=dgoR PE=4 SV=4	0	0	0	0	0	0	0	1	1.0739453613	1.0263445756	0.5876473735	0.1995612717	0.1130892009	0.1130892009	0.0475964629	0.0376720053	0.0415902742
P15723	Deoxyguanosinetriphosphate triphosphohydrolase OS=Escherichia coli (strain K12) GN=dgt PE=1 SV=4	0	0	0	0	0	0	0	1	1.0424108213	0.9759473934	0.6774266275	0.4753989402	0.4224716229	0.4224716229	0.2067284157	0.0411146454	0.0386880439
P76015	"PEP-dependent dihydroxyacetone kinase	0	0	0	0	0	0	0	Cytosol	1	1.1773642582	1.0522801176	0.9263970577	0.3159013081	0.3159013081	0.0456261423	0.0538699494	0.044018463
P76014	"PEP-dependent dihydroxyacetone kinase	0	0	0	0	0	0	0	Cytosol	1	1.0052262783	0.8740802379	0.273104247	0.0978851804	0.0978851804	0.0416858566	0.0425135983	0.0376451429
P37349	Protein-lysine deacetylase OS=Escherichia coli (strain K12) GN=dhaM PE=1 SV=3	0	0	0	0	0	0	0	1	1.0329292599	1.0109070714	0.7100962918	0.142792075	0.1046020104	0.1046020104	0.0545369645	0.0483280706	0.0466933171
P66817	DnaA initiator-associating protein DiaA OS=Escherichia coli (strain K12) GN=diaA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0679226706	1.003818472	0.6675948829	0.4496308164	0.4414838157	0.4414838157	0.3970310322	0.2717017884	0.0537659438
P06966	HTH-type transcriptional regulator DicA OS=Escherichia coli (strain K12) GN=dicA PE=4 SV=1	0	0	0	0	0	0	0	1	1.0263980179	0.9259195572	0.3721286737	0.1341551547	0.1080180632	0.1080180632	0.1123881768	0.1244741011	0.1253665601
P0ABR1	DNA damage-inducible protein I OS=Escherichia coli (strain K12) GN=dinI PE=1 SV=1	0	0	0	0	0	0	0	1	1.0376964864	1.0068999306	0.596266822	0.2346577618	0.1558745815	0.1558745815	0.107497346	0.1282973824	0.126537845
Q47150	Antitoxin DinJ OS=Escherichia coli (strain K12) GN=dinJ PE=1 SV=1	0	0	0	0	0	0	0	1	1.0471757485	1.0059877101	0.6529562431	0.4236620418	0.3564379836	0.3564379836	0.3099954464	0.365384791	0.4031717832
P31680	Co-chaperone protein DjlA OS=Escherichia coli (strain K12) GN=djlA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0566903065	1.0342465385	0.607277113	0.3045734125	0.2001693558	0.2001693558	0.0724898942	0.0579920018	0.0470797403
Q46857	"2	0	0	0	0	0	0	0	Cytosol	1	1.0755753263	1.06425642	1.0061675321	0.2768257011	0.2768257011	0.0567011006	0.062473607	0.0548698109
P30863	"2	0	0	0	0	0	0	0	Cytosol	1	1.0749400062	1.0495021478	0.4130570197	0.103391253	0.103391253	0.0410342399	0.0409353854	0.0283852427
P0ABS1	RNA polymerase-binding transcription factor DksA OS=Escherichia coli (strain K12) GN=dksA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0420766903	1.0136258861	0.9312272492	0.8205757093	0.74107807	0.74107807	0.6422441632	0.6166773184	0.6235200837
P06149	D-lactate dehydrogenase OS=Escherichia coli (strain K12) GN=dld PE=1 SV=3	0	0	0	0	0	0	0	1	1.0567187744	1.0249951217	0.9365634498	0.5798091655	0.3070097964	0.3070097964	0.0483292016	0.0370599624	0.0295353831
P42628	Probable serine transporter OS=Escherichia coli (strain K12) GN=dlsT PE=1 SV=3	0	0	0	0	0	0	0	1	1.0327996314	1.0116006146	0.6115509731	0.27230795	0.1896106203	0.1896106203	0.1024789732	0.062929467	0.0605755255
P76251	D-malate dehydrogenase [decarboxylating] OS=Escherichia coli (strain K12) GN=dmlA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0411169039	1.0338347813	0.5496474798	0.2439504226	0.1838987743	0.1838987743	0.0689051639	0.0532538526	0.0588543711
P18775	Dimethyl sulfoxide reductase DmsA OS=Escherichia coli (strain K12) GN=dmsA PE=1 SV=2	0	0	0	0	0	0	0	1	1.0272308092	0.9387103466	0.7139726551	0.6377568576	0.6342764481	0.6342764481	0.100994448	0.0573653264	0.0504378261
P18776	Anaerobic dimethyl sulfoxide reductase chain B OS=Escherichia coli (strain K12) GN=dmsB PE=1 SV=4	0	0	0	0	0	0	0	1	1.0488814883	1.0531351638	0.7348723944	0.5229927484	0.4646706678	0.4646706678	0.127821265	0.1062977539	0.0894616717
P03004	Chromosomal replication initiator protein DnaA OS=Escherichia coli (strain K12) GN=dnaA PE=1 SV=2	0	0	0	0	0	0	0	1	1.0057234112	0.8746450941	0.2173909484	0.0685131509	0.0551131546	0.0551131546	0.0300820284	0.0247494086	0.0217220546
P0ACB0	Replicative DNA helicase OS=Escherichia coli (strain K12) GN=dnaB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0668268987	0.941585743	0.2356557598	0.0702252238	0.0504351763	0.0504351763	0.0252024253	0.0227831066	0.020150088
P0AEF0	DNA replication protein DnaC OS=Escherichia coli (strain K12) GN=dnaC PE=1 SV=1	0	0	0	0	0	0	0	1	1.0274852566	0.908222923	0.3989685832	0.1437904187	0.0915686915	0.0915686915	0.0547964436	0.0395894488	0.0408415922
P10443	DNA polymerase III subunit alpha OS=Escherichia coli (strain K12) GN=dnaE PE=1 SV=1	0	0	0	0	0	0	0	1	1.0511028911	1.0000929203	0.4445509894	0.1654563967	0.1108286641	0.1108286641	0.0624237953	0.0490811114	0.0543579702
P0ABS5	DNA primase OS=Escherichia coli (strain K12) GN=dnaG PE=1 SV=1	0	0	0	0	0	0	0	1	1.0413781408	0.9903399334	0.4278141084	0.1437254624	0.1005550455	0.1005550455	0.0522233544	0.0440279044	0.0420142415
P08622	Chaperone protein DnaJ OS=Escherichia coli (strain K12) GN=dnaJ PE=1 SV=3	0	0	0	0	0	0	0	1	1.0381965679	0.948811706	0.3116611526	0.1400283685	0.0877497936	0.0877497936	0.0526271173	0.0421145307	0.0399324297
P0A6Y8	Chaperone protein DnaK OS=Escherichia coli (strain K12) GN=dnaK PE=1 SV=2	0	0	0	0	0	0	0	1	1.0046216604	0.9711937902	1.1011228156	0.6038495118	0.2226344825	0.2226344825	0.1827957915	0.2381098514	0.3189021413
P0A988	DNA polymerase III subunit beta OS=Escherichia coli (strain K12) GN=dnaN PE=1 SV=1	0	0	0	0	0	0	0	1	1.0769227713	1.0270644571	0.8478435143	0.4550359814	0.218151478	0.218151478	0.0778794161	0.0709415877	0.0691709374
P03007	DNA polymerase III subunit epsilon OS=Escherichia coli (strain K12) GN=dnaQ PE=1 SV=1	0	0	0	0	0	0	0	1	1.0223525983	1.0166199809	0.5090346847	0.1455908089	0.0819324513	0.0819324513	0.0439353891	0.0347369861	0.0356143941
P0A8J2	Primosomal protein 1 OS=Escherichia coli (strain K12) GN=dnaT PE=1 SV=2	0	0	0	0	0	0	0	1	0.9756476632	0.9553064169	0.3931534724	0.1181774395	0.0825010812	0.0825010812	0.0447775396	0.0344194923	0.0332089461
P06710	DNA polymerase III subunit tau OS=Escherichia coli (strain K12) GN=dnaX PE=1 SV=1	0	0	0	0	0	0	0	1	1.0658170484	0.9674473028	0.4144075999	0.1397221075	0.1057238	0.1057238	0.0707826446	0.0561973203	0.0532725503
P23847	Periplasmic dipeptide transport protein OS=Escherichia coli (strain K12) GN=dppA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0906749606	1.0564833269	1.0927436435	1.0774176504	1.1899823661	1.1899823661	0.0860858552	0.0486278304	0.0475697479
P0AAG0	Dipeptide transport ATP-binding protein DppD OS=Escherichia coli (strain K12) GN=dppD PE=3 SV=1	0	0	0	0	0	0	0	1	1.0592876482	1.0178440379	0.6509383136	0.3867412416	0.2642336392	0.2642336392	0.0664805584	0.0535610057	0.0479025614
P37313	Dipeptide transport ATP-binding protein DppF OS=Escherichia coli (strain K12) GN=dppF PE=3 SV=1	0	0	0	0	0	0	0	1	1.0704797429	1.0213054572	0.5524416101	0.2321671808	0.1811278347	0.1811278347	0.0609133563	0.0476731703	0.0502627451
P0ABT2	DNA protection during starvation protein OS=Escherichia coli (strain K12) GN=dps PE=1 SV=2	0	0	0	0	0	0	0	1	1.1384152979	1.0494642101	0.9199691451	0.8926683058	0.9365833841	0.9365833841	0.4825514477	0.2133177686	0.0558630071
P0AEG4	Thiol:disulfide interchange protein DsbA OS=Escherichia coli (strain K12) GN=dsbA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0724539484	1.0633408267	1.1287538881	1.1349360716	1.1723564273	1.1723564273	0.2820187819	0.2154666955	0.2206316645
P0A6M2	Disulfide bond formation protein B OS=Escherichia coli (strain K12) GN=dsbB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0519126885	1.019279061	0.6309242834	0.3673172505	0.2879425436	0.2879425436	0.1176824556	0.0758862288	0.0621465015
P0AEG6	Thiol:disulfide interchange protein DsbC OS=Escherichia coli (strain K12) GN=dsbC PE=1 SV=1	0	0	0	0	0	0	0	1	1.0601165489	1.0692108577	1.0067589057	0.8749363685	0.921051233	0.921051233	0.3683937202	0.1412600256	0.1401453384
P36655	Thiol:disulfide interchange protein DsbD OS=Escherichia coli (strain K12) GN=dsbD PE=1 SV=4	0	0	0	0	0	0	0	1	1.0425913069	1.0341633424	0.5222440553	0.2159106351	0.158401291	0.158401291	0.0582506953	0.0447538494	0.0446031872
P77202	Thiol:disulfide interchange protein DsbG OS=Escherichia coli (strain K12) GN=dsbG PE=1 SV=2	0	0	0	0	0	0	0	1	1.1094259434	1.0640225445	0.9432086183	0.7748571441	0.7300466221	0.7300466221	0.227579976	0.1188075817	0.1041924705
P00926	D-serine dehydratase OS=Escherichia coli (strain K12) GN=dsdA PE=1 SV=3	0	0	0	0	0	0	0	1	1.0712392029	1.0639823732	0.8448971143	0.1902963525	0.0816524077	0.0816524077	0.0414261243	0.0310018486	0.0285630204
P0A6M4	D-aminoacyl-tRNA deacylase OS=Escherichia coli (strain K12) GN=dtd PE=1 SV=1	0	0	0	0	0	0	0	1	1.0969794072	1.0490131398	0.7798643255	0.2845808329	0.0795805677	0.0795805677	0.0345418259	0.0257316006	0.0261060314
P77304	Dipeptide and tripeptide permease A OS=Escherichia coli (strain K12) GN=dtpA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0132641237	1.0094894769	0.8499247104	0.8072609675	0.8095267111	0.8095267111	0.3148815872	0.1997905653	0.1183352233
P32695	tRNA-dihydrouridine(20/20a) synthase OS=Escherichia coli (strain K12) GN=dusA PE=1 SV=4	0	0	0	0	0	0	0	1	1.0654050708	1.0495338418	0.8849576245	0.4107203773	0.1303584501	0.1303584501	0.0584177852	0.0444809534	0.0400556082
P33371	tRNA-dihydrouridine(16) synthase OS=Escherichia coli (strain K12) GN=dusC PE=1 SV=1	0	0	0	0	0	0	0	1	1.0740038591	1.027250641	0.5616619483	0.1956569731	0.1367462098	0.1367462098	0.0593033356	0.0350592358	0.0312763129
P06968	Deoxyuridine 5'-triphosphate nucleotidohydrolase OS=Escherichia coli (strain K12) GN=dut PE=1 SV=1	0	0	0	0	0	0	0	1	1.1155036199	1.1016971413	1.0163694796	0.9504215491	0.9526303677	0.9526303677	0.135047895	0.0898396786	0.0900475576
P45568	1-deoxy-D-xylulose 5-phosphate reductoisomerase OS=Escherichia coli (strain K12) GN=dxr PE=1 SV=2	0	0	0	0	0	0	0	1	1.0406856064	1.018112258	0.9320058912	0.7486092989	0.1364584158	0.1364584158	0.0540735463	0.0440871937	0.0424932817
P77488	1-deoxy-D-xylulose-5-phosphate synthase OS=Escherichia coli (strain K12) GN=dxs PE=1 SV=3	0	0	0	0	0	0	0	1	1.0625893214	1.0369193283	0.4190383335	0.145474611	0.0914727283	0.0914727283	0.0529433592	0.048204566	0.043030009
P06846	HTH-type transcriptional regulator EbgR OS=Escherichia coli (strain K12) GN=ebgR PE=4 SV=2	0	0	0	0	0	0	0	1	1.0459398391	0.9811257104	0.4797878363	0.1988644681	0.1284875402	0.1284875402	0.0454815306	0.0270229334	0.0284150718
P23827	Ecotin OS=Escherichia coli (strain K12) GN=eco PE=1 SV=1	0	0	0	0	0	0	0	1	1.033492078	1.0415574427	1.0587424397	0.88397584	0.7327491349	0.7327491349	0.3709479712	0.3729672554	0.3798603994
P0A955	KHG/KDPG aldolase OS=Escherichia coli (strain K12) GN=eda PE=1 SV=1	0	0	0	0	0	0	0	1	1.1039133978	1.0506780081	1.0487303624	1.0478695262	1.1147623257	1.1147623257	0.9456192505	0.5084142954	0.0567458444
P0ADF6	Phosphogluconate dehydratase OS=Escherichia coli (strain K12) GN=edd PE=2 SV=1	0	0	0	0	0	0	0	1	1.0471615318	1.0291635116	0.6336929826	0.2319667472	0.1415798303	0.1415798303	0.0530503958	0.042327319	0.0435877324
P31545	Deferrochelatase/peroxidase EfeB OS=Escherichia coli (strain K12) GN=efeB PE=1 SV=2	0	0	0	0	0	0	0	1	1.0637601471	1.0318896448	0.4990330338	0.1642539255	0.1146180872	0.1146180872	0.0564379722	0.0458050584	0.0466046831
P0AB24	Iron uptake system component EfeO OS=Escherichia coli (strain K12) GN=efeO PE=1 SV=1	0	0	0	0	0	0	0	1	1.0593012766	1.05563178	0.9865219404	0.9153844008	0.6278649882	0.6278649882	0.1352348837	0.163364222	0.2286642228
P0A6N4	Elongation factor P OS=Escherichia coli (strain K12) GN=efp PE=1 SV=2	0	0	0	0	0	0	0	1	1.0732590059	0.9997533209	0.2968910996	0.0646263424	0.0517088393	0.0517088393	0.0338513247	0.0353702049	0.0362782436
P0AEH5	Protein ElaB OS=Escherichia coli (strain K12) GN=elaB PE=1 SV=1	0	0	0	0	0	0	0	1	1.2163914005	1.1727179661	1.0127542898	1.2577814965	1.3841934047	1.3841934047	1.460375184	1.4985584884	1.3315448399
P0ABU5	Glyoxalase ElbB OS=Escherichia coli (strain K12) GN=elbB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0718750112	0.9777384915	1.0319820524	1.0023265095	1.0967620931	1.0967620931	0.3420466951	0.0457338374	0.0397806904
P0AB01	Envelope biogenesis factor ElyC OS=Escherichia coli (strain K12) GN=elyC PE=4 SV=1	0	0	0	0	0	0	0	1	1.059742215	1.0445637059	0.6388669496	0.1593510638	0.1209222343	0.1209222343	0.0826890984	0.0819234748	0.0689981439
P27303	Multidrug export protein EmrA OS=Escherichia coli (strain K12) GN=emrA PE=1 SV=2	0	0	0	0	0	0	0	1	1.0401306623	1.0067198353	0.5323103571	0.2466228461	0.1899265773	0.1899265773	0.1213797498	0.1214501162	0.1201149344
P0C960	Endo-type membrane-bound lytic murein transglycosylase A OS=Escherichia coli (strain K12) GN=emtA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0633980133	1.021957602	0.4940839065	0.1691767197	0.1177601872	0.1177601872	0.0693073777	0.0527112875	0.0519604954
P25736	Endonuclease-1 OS=Escherichia coli (strain K12) GN=endA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0634295434	1.0279784598	0.5564250766	0.2523269824	0.2239215109	0.2239215109	0.0677174327	0.046847186	0.0529368616
P0A6P7	Probable GTP-binding protein EngB OS=Escherichia coli (strain K12) GN=engB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0576341918	1.0545996605	0.4719329266	0.1193773122	0.0837558989	0.0837558989	0.0389529729	0.0305384592	0.0266140178
P0A6P9	Enolase OS=Escherichia coli (strain K12) GN=eno PE=1 SV=2	0	0	0	0	0	0	0	1	1.2236295935	0.7821525077	0.9346470096	0.4202721646	0.1823957954	0.1823957954	0.0351201563	0.0350676986	0.0437120115
P0ADI4	Enterobactin synthase component B OS=Escherichia coli (strain K12) GN=entB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0065325318	0.8240035104	0.2811859624	0.083221942	0.0602940924	0.0602940924	0.029361388	0.0256484804	0.0250427654
P10378	Enterobactin synthase component E OS=Escherichia coli (strain K12) GN=entE PE=1 SV=3	0	0	0	0	0	0	0	1	1.0236091493	1.0150555276	0.4726964843	0.1081318803	0.0790209916	0.0790209916	0.0404927401	0.0304595618	0.0265241236
P11454	Enterobactin synthase component F OS=Escherichia coli (strain K12) GN=entF PE=1 SV=3	0	0	0	0	0	0	0	1	1.0563307075	1.0090447977	0.4134162809	0.1265528809	0.0892397781	0.0892397781	0.0434826593	0.0311258189	0.0315320372
P37690	Murein hydrolase activator EnvC OS=Escherichia coli (strain K12) GN=envC PE=1 SV=2	0	0	0	0	0	0	0	1	1.0611812204	1.019285535	0.6086845669	0.1747756793	0.1290162811	0.1290162811	0.0817850229	0.0839130747	0.0844580862
P0A9B6	D-erythrose-4-phosphate dehydrogenase OS=Escherichia coli (strain K12) GN=epd PE=1 SV=2	0	0	0	0	0	0	0	1	1.0566303942	0.9404131866	0.3354552983	0.1178083997	0.0798492292	0.0798492292	0.0361617621	0.0307548177	0.0258810525
P0A8N7	Elongation factor P--(R)-beta-lysine ligase OS=Escherichia coli (strain K12) GN=epmA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0844746205	1.0539485734	0.8161192376	0.177854856	0.048488301	0.048488301	0.0228094513	0.0178741221	0.0160645568
