Accession	Description	GeneName	Peptides	PSMs	AAs	MW.kDA	pI	QuantifyingPSMs	T37	T40	T47	T53	T59	T63	T69	T75	T81	T87
P31680	Co-chaperone protein DjlA OS=Escherichia coli (strain K12) GN=djlA PE=1 SV=1	0	0	0	0	0	0	0	1	1.035576774	0.9803728266	0.6164190914	0.3581195554	0.2563870179	0.2563870179	0.1133266164	0.0916811912	0.0807586597
Q46857	"2	0	0	0	0	0	0	0	0.0341674698	1	1.052833191	1.0669020427	0.8730899096	0.1789625641	0.1789625641	0.0406082705	0.0438248446	0.0389358861
P30863	"2	0	0	0	0	0	0	0	0.0500125722	1	1.0491217789	1.1539817034	0.5095414798	0.2119859892	0.2119859892	0.0491159305	0.0413207406	0.0360404892
P0ABS1	RNA polymerase-binding transcription factor DksA OS=Escherichia coli (strain K12) GN=dksA PE=1 SV=1	0	0	0	0	0	0	0	1	1.1051527177	1.035200831	0.9250037749	0.7583499256	0.6555092879	0.6555092879	0.6685861702	0.6502936695	0.5935240827
P06149	D-lactate dehydrogenase OS=Escherichia coli (strain K12) GN=dld PE=1 SV=3	0	0	0	0	0	0	0	1	1.0713351908	1.0750904301	0.8899531343	0.5244589984	0.25117085	0.25117085	0.040695566	0.0310687675	0.0272374286
P42628	Probable serine transporter OS=Escherichia coli (strain K12) GN=dlsT PE=1 SV=3	0	0	0	0	0	0	0	1	1.0480148318	1.0384755488	0.4578855427	0.1294701862	0.0887922718	0.0887922718	0.0504119258	0.0388173778	0.0376966521
P76251	D-malate dehydrogenase [decarboxylating] OS=Escherichia coli (strain K12) GN=dmlA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0415069365	1.0222882104	0.5228990762	0.1861015015	0.1375144522	0.1375144522	0.0564265882	0.0425587632	0.0418436602
P18775	Dimethyl sulfoxide reductase DmsA OS=Escherichia coli (strain K12) GN=dmsA PE=1 SV=2	0	0	0	0	0	0	0	1	1.0492567225	0.9323528952	0.6747659233	0.448721238	0.335038944	0.335038944	0.1083507553	0.0660689517	0.0502617831
P18776	Anaerobic dimethyl sulfoxide reductase chain B OS=Escherichia coli (strain K12) GN=dmsB PE=1 SV=4	0	0	0	0	0	0	0	1	1.058433163	1.0121349347	0.673814494	0.4180543491	0.3664384444	0.3664384444	0.1483436032	0.1301985697	0.1287805716
P03004	Chromosomal replication initiator protein DnaA OS=Escherichia coli (strain K12) GN=dnaA PE=1 SV=2	0	0	0	0	0	0	0	1	0.9709425087	0.7876076435	0.3696206012	0.1543590719	0.1001378735	0.1001378735	0.0509688997	0.041865252	0.0372735528
P0ACB0	Replicative DNA helicase OS=Escherichia coli (strain K12) GN=dnaB PE=1 SV=1	0	0	0	0	0	0	0	1	1.104785323	0.8313987329	0.3762671769	0.1634821515	0.1270642378	0.1270642378	0.0435628769	0.0404875192	0.0402872783
P0AEF0	DNA replication protein DnaC OS=Escherichia coli (strain K12) GN=dnaC PE=1 SV=1	0	0	0	0	0	0	0	1	1.049470346	1.0188126174	0.4617221146	0.141603858	0.0953689884	0.0953689884	0.0555253383	0.0429552359	0.041935141
P10443	DNA polymerase III subunit alpha OS=Escherichia coli (strain K12) GN=dnaE PE=1 SV=1	0	0	0	0	0	0	0	1	1.1009334807	0.9421942764	0.426169866	0.1561840166	0.0997447331	0.0997447331	0.0578420841	0.0532342843	0.0449101027
P0ABS5	DNA primase OS=Escherichia coli (strain K12) GN=dnaG PE=1 SV=1	0	0	0	0	0	0	0	1	1.0856568484	1.0450243548	0.4614807039	0.1608733864	0.1065729539	0.1065729539	0.0530797095	0.0398858861	0.0480410352
P08622	Chaperone protein DnaJ OS=Escherichia coli (strain K12) GN=dnaJ PE=1 SV=3	0	0	0	0	0	0	0	1	1.0805629723	0.8846215006	0.5694613983	0.2995536808	0.1839462245	0.1839462245	0.1083079484	0.0951673454	0.0765686015
P0A6Y8	Chaperone protein DnaK OS=Escherichia coli (strain K12) GN=dnaK PE=1 SV=2	0	0	0	0	0	0	0	1	1.1221698913	1.0681918255	1.0567309578	0.7066349187	0.2802393529	0.2802393529	0.1774598332	0.2523286251	0.3338882055
P0A988	DNA polymerase III subunit beta OS=Escherichia coli (strain K12) GN=dnaN PE=1 SV=1	0	0	0	0	0	0	0	1	1.0748977939	1.0658400547	0.8097079447	0.4132843025	0.2162314279	0.2162314279	0.0489498587	0.0458573059	0.0392151781
P03007	DNA polymerase III subunit epsilon OS=Escherichia coli (strain K12) GN=dnaQ PE=1 SV=1	0	0	0	0	0	0	0	1	1.1421288137	1.0413428265	0.6382118638	0.1636713201	0.1010147952	0.1010147952	0.03912602	0.0354627682	0.0407879004
P0A8J2	Primosomal protein 1 OS=Escherichia coli (strain K12) GN=dnaT PE=1 SV=2	0	0	0	0	0	0	0	1	0.913059974	0.9077502269	0.3172924068	0.0743363904	0.0550635029	0.0550635029	0.0242349562	0.016698358	0.0170418795
P06710	DNA polymerase III subunit tau OS=Escherichia coli (strain K12) GN=dnaX PE=1 SV=1	0	0	0	0	0	0	0	1	1.0771774053	1.0049419626	0.5255063092	0.215656795	0.1556107991	0.1556107991	0.061109465	0.0495969131	0.0507879826
P23847	Periplasmic dipeptide transport protein OS=Escherichia coli (strain K12) GN=dppA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0836224154	1.0430238896	0.9992325021	0.899849892	0.8871541084	0.8871541084	0.059841907	0.0483370278	0.047889921
P0AAG0	Dipeptide transport ATP-binding protein DppD OS=Escherichia coli (strain K12) GN=dppD PE=3 SV=1	0	0	0	0	0	0	0	1	1.0765078251	1.0381315545	0.7091026171	0.421177927	0.2784569988	0.2784569988	0.0666669105	0.0584550514	0.0435176809
P37313	Dipeptide transport ATP-binding protein DppF OS=Escherichia coli (strain K12) GN=dppF PE=3 SV=1	0	0	0	0	0	0	0	1	1.0652062324	1.0435809612	0.5540153439	0.2646413813	0.196666236	0.196666236	0.0568019785	0.0438625127	0.0457037999
P0ABT2	DNA protection during starvation protein OS=Escherichia coli (strain K12) GN=dps PE=1 SV=2	0	0	0	0	0	0	0	1	1.1202959795	1.0571478434	0.9469224303	0.6443753563	0.6570673595	0.6570673595	0.3980370922	0.2991347055	0.1763511742
P0AEG4	Thiol:disulfide interchange protein DsbA OS=Escherichia coli (strain K12) GN=dsbA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9644848405	1.0305696943	0.8355835279	0.7920117236	0.7820559417	0.7820559417	0.2473717338	0.1868298054	0.1950978331
P0A6M2	Disulfide bond formation protein B OS=Escherichia coli (strain K12) GN=dsbB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0457803618	1.0586892153	0.6375365247	0.4164724484	0.3829040442	0.3829040442	0.1620581442	0.1060795428	0.0654887532
P0AEG6	Thiol:disulfide interchange protein DsbC OS=Escherichia coli (strain K12) GN=dsbC PE=1 SV=1	0	0	0	0	0	0	0	1	0.9470606792	0.9524846372	0.7706959905	0.7710876613	0.8472981424	0.8472981424	0.6655738734	0.2891100129	0.236938395
P36655	Thiol:disulfide interchange protein DsbD OS=Escherichia coli (strain K12) GN=dsbD PE=1 SV=4	0	0	0	0	0	0	0	1	1.0918982769	1.0417959761	0.7021779122	0.4905503761	0.454694595	0.454694595	0.0751928786	0.0992267458	0.0607015039
P77202	Thiol:disulfide interchange protein DsbG OS=Escherichia coli (strain K12) GN=dsbG PE=1 SV=2	0	0	0	0	0	0	0	1	1.0366816316	1.0066142141	0.7985044873	0.6653605106	0.6300456874	0.6300456874	0.2665432174	0.1236683961	0.0971305374
P00926	D-serine dehydratase OS=Escherichia coli (strain K12) GN=dsdA PE=1 SV=3	0	0	0	0	0	0	0	1	1.0869360669	1.0728853501	0.7660809249	0.2151790383	0.1220136912	0.1220136912	0.0677740663	0.0580376803	0.0601625799
P0A6M4	D-aminoacyl-tRNA deacylase OS=Escherichia coli (strain K12) GN=dtd PE=1 SV=1	0	0	0	0	0	0	0	1	1.0646689518	1.0151524613	0.5513187164	0.1942367196	0.1037198427	0.1037198427	0.0565641827	0.0464808661	0.0460772086
P77304	Dipeptide and tripeptide permease A OS=Escherichia coli (strain K12) GN=dtpA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0588131612	1.0009254242	0.8137375284	0.6542083941	0.523473252	0.523473252	0.1370412418	0.0851709391	0.046502372
P32695	tRNA-dihydrouridine(20/20a) synthase OS=Escherichia coli (strain K12) GN=dusA PE=1 SV=4	0	0	0	0	0	0	0	1	1.1417579719	1.0681210098	0.9343431729	0.3373731475	0.1293978582	0.1293978582	0.047707622	0.0374043241	0.0386261545
P33371	tRNA-dihydrouridine(16) synthase OS=Escherichia coli (strain K12) GN=dusC PE=1 SV=1	0	0	0	0	0	0	0	1	1.0739284429	1.0232797518	0.5202968779	0.1877526849	0.1351598548	0.1351598548	0.0670312625	0.0426477964	0.0449424395
P06968	Deoxyuridine 5'-triphosphate nucleotidohydrolase OS=Escherichia coli (strain K12) GN=dut PE=1 SV=1	0	0	0	0	0	0	0	1	1.0588898626	1.0264905551	0.6569661837	0.5374520041	0.5350786746	0.5350786746	0.1024125588	0.0751062375	0.0690907172
P45568	1-deoxy-D-xylulose 5-phosphate reductoisomerase OS=Escherichia coli (strain K12) GN=dxr PE=1 SV=2	0	0	0	0	0	0	0	1	1.0771446307	1.0316810479	0.848603024	0.5969188368	0.184023175	0.184023175	0.0516827764	0.0505092567	0.0547561347
P77488	1-deoxy-D-xylulose-5-phosphate synthase OS=Escherichia coli (strain K12) GN=dxs PE=1 SV=3	0	0	0	0	0	0	0	1	1.0807006726	1.0568922487	0.5701856701	0.1863762571	0.0913857782	0.0913857782	0.0316220784	0.0272118174	0.0246025067
P06846	HTH-type transcriptional regulator EbgR OS=Escherichia coli (strain K12) GN=ebgR PE=4 SV=2	0	0	0	0	0	0	0	1	1.0304901897	0.9938861887	0.6297656562	0.3526875431	0.2563978852	0.2563978852	0.0669705696	0.0515681922	0.0516062036
P23827	Ecotin OS=Escherichia coli (strain K12) GN=eco PE=1 SV=1	0	0	0	0	0	0	0	1	0.9907883292	0.9524934868	0.7179237628	0.5737837462	0.5143547021	0.5143547021	0.3002031028	0.3081030453	0.2923409386
P0A955	KHG/KDPG aldolase OS=Escherichia coli (strain K12) GN=eda PE=1 SV=1	0	0	0	0	0	0	0	1	1.041912913	1.0303471634	0.8793484035	0.7375179008	0.6723460046	0.6723460046	0.6846619243	0.3817085518	0.096872382
P0ADF6	Phosphogluconate dehydratase OS=Escherichia coli (strain K12) GN=edd PE=2 SV=1	0	0	0	0	0	0	0	1	1.0396068672	1.0411913695	0.6739405166	0.2345828943	0.1394677782	0.1394677782	0.0643418792	0.0634260589	0.0506678222
P31545	Deferrochelatase/peroxidase EfeB OS=Escherichia coli (strain K12) GN=efeB PE=1 SV=2	0	0	0	0	0	0	0	1	1.0763334965	0.980256524	0.4454085111	0.1648118619	0.1038278276	0.1038278276	0.0602600375	0.0502859122	0.0492494338
P0AB24	Iron uptake system component EfeO OS=Escherichia coli (strain K12) GN=efeO PE=1 SV=1	0	0	0	0	0	0	0	1	1.0688870352	1.0637029827	0.949521401	0.8501823518	0.8090166191	0.8090166191	0.1407762295	0.1595881659	0.2111979018
P0A6N4	Elongation factor P OS=Escherichia coli (strain K12) GN=efp PE=1 SV=2	0	0	0	0	0	0	0	1	1.0587140145	1.0230868056	0.4839057411	0.1096328573	0.0684575939	0.0684575939	0.0344683397	0.0347304298	0.0326914613
P0AEH5	Protein ElaB OS=Escherichia coli (strain K12) GN=elaB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0934922717	1.0763580315	0.8031134853	0.7037812054	0.258681368	0.258681368	0.7839113393	0.681902544	0.604458446
P0ABU5	Glyoxalase ElbB OS=Escherichia coli (strain K12) GN=elbB PE=1 SV=1	0	0	0	0	0	0	0	1	1.1136801426	1.0279605769	0.8345804298	0.6185918106	0.6790970594	0.6790970594	0.3784390068	0.0657937565	0.0567630066
P0AB01	Envelope biogenesis factor ElyC OS=Escherichia coli (strain K12) GN=elyC PE=4 SV=1	0	0	0	0	0	0	0	1	1.0723583602	1.0583768825	0.6495016381	0.1611305373	0.1259007464	0.1259007464	0.0855081078	0.0820813658	0.0662313955
P27303	Multidrug export protein EmrA OS=Escherichia coli (strain K12) GN=emrA PE=1 SV=2	0	0	0	0	0	0	0	1	0.9803195764	0.9372862389	0.5614330147	0.2953357048	0.2290415659	0.2290415659	0.1504351453	0.1325946255	0.1123087555
P0C960	Endo-type membrane-bound lytic murein transglycosylase A OS=Escherichia coli (strain K12) GN=emtA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0863413469	0.9180409907	0.5458583958	0.2684347455	0.259248295	0.259248295	0.1864024685	0.1664544831	0.126612057
P25736	Endonuclease-1 OS=Escherichia coli (strain K12) GN=endA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0453384574	1.042568025	0.4933383064	0.1850622496	0.1414404861	0.1414404861	0.0549903596	0.0444133477	0.0499257902
P0A6P7	Probable GTP-binding protein EngB OS=Escherichia coli (strain K12) GN=engB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0360569159	1.0020859257	0.4139292176	0.1497463697	0.0977760296	0.0977760296	0.0391825697	0.0328203362	0.034110395
P0A6P9	Enolase OS=Escherichia coli (strain K12) GN=eno PE=1 SV=2	0	0	0	0	0	0	0	1	1.0781527926	1.0749428694	0.9975402255	0.6482261471	0.3528226728	0.3528226728	0.0663311115	0.0606331718	0.066561063
P0ADI4	Enterobactin synthase component B OS=Escherichia coli (strain K12) GN=entB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0061610543	0.7818850982	0.3398804276	0.1200823801	0.0791016921	0.0791016921	0.043184901	0.0353825218	0.029421362
P10378	Enterobactin synthase component E OS=Escherichia coli (strain K12) GN=entE PE=1 SV=3	0	0	0	0	0	0	0	1	1.0662130437	1.0460866771	0.5043611953	0.1285099743	0.0894435342	0.0894435342	0.0399224295	0.0390085336	0.0327436135
P11454	Enterobactin synthase component F OS=Escherichia coli (strain K12) GN=entF PE=1 SV=3	0	0	0	0	0	0	0	1	1.0797457516	0.9788490896	0.4642300814	0.1470454883	0.103184848	0.103184848	0.0485588048	0.0377742586	0.044414166
P37690	Murein hydrolase activator EnvC OS=Escherichia coli (strain K12) GN=envC PE=1 SV=2	0	0	0	0	0	0	0	1	1.0815675492	1.0759741822	0.7898224591	0.1911792381	0.1314454477	0.1314454477	0.0795255063	0.0624572438	0.0634297652
P0A9B6	D-erythrose-4-phosphate dehydrogenase OS=Escherichia coli (strain K12) GN=epd PE=1 SV=2	0	0	0	0	0	0	0	1	1.0157037955	0.8612239431	0.356866362	0.1206226589	0.0814773683	0.0814773683	0.032836403	0.0257589246	0.026679871
P0A8N7	Elongation factor P--(R)-beta-lysine ligase OS=Escherichia coli (strain K12) GN=epmA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0893945783	1.0226470957	0.4358692197	0.1131227162	0.0787502111	0.0787502111	0.047207544	0.035721308	0.0395684392
P39280	"L-lysine 2	0	0	0	0	0	0	0	0.0330448774	1	1.0487949574	0.9980319763	0.4625904197	0.1148232554	0.1148232554	0.0269286786	0.0307838428	0.0279218225
P37661	Kdo(2)-lipid A phosphoethanolamine 7''-transferase OS=Escherichia coli (strain K12) GN=eptB PE=1 SV=3	0	0	0	0	0	0	0	1	1.0388770927	1.0474760775	0.5413006604	0.1384209933	0.0891665137	0.0891665137	0.0449376459	0.0427128462	0.0388591035
P0CB39	Phosphoethanolamine transferase EptC OS=Escherichia coli (strain K12) GN=eptC PE=1 SV=1	0	0	0	0	0	0	0	1	1.0734894238	1.0474919636	0.7662618056	0.3930231878	0.2107861488	0.2107861488	0.1046682321	0.0908718152	0.0752202787
P06616	GTPase Era OS=Escherichia coli (strain K12) GN=era PE=1 SV=2	0	0	0	0	0	0	0	1	1.0853207927	0.7652701612	0.3260823007	0.1101626969	0.0794794493	0.0794794493	0.0383213632	0.0269435532	0.0286434496
P0ACC3	Iron-sulfur cluster insertion protein ErpA OS=Escherichia coli (strain K12) GN=erpA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0516236185	1.0445512915	0.8766295502	0.7083690724	0.6899693751	0.6899693751	0.617720242	0.6170841802	0.5783185079
P0A9W3	Energy-dependent translational throttle protein EttA OS=Escherichia coli (strain K12) GN=ettA PE=1 SV=2	0	0	0	0	0	0	0	1	1.0738214731	0.866593339	0.3293078646	0.1294454581	0.0756955923	0.0756955923	0.0262483987	0.021017214	0.0202408853
P0AEJ6	Ethanolamine ammonia-lyase heavy chain OS=Escherichia coli (strain K12) GN=eutB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0570256289	1.1249297775	0.6966994821	0.485927061	0.4478482559	0.4478482559	0.3008754976	0.1422904062	0.0566614436
P19636	Ethanolamine ammonia-lyase light chain OS=Escherichia coli (strain K12) GN=eutC PE=1 SV=2	0	0	0	0	0	0	0	1	1.1166998089	1.0414376263	0.5485313683	0.2565817863	0.2288663916	0.2288663916	0.0852146236	0.0369796649	0.0342662045
P76541	Ethanolamine utilization protein EutL OS=Escherichia coli (strain K12) GN=eutL PE=1 SV=1	0	0	0	0	0	0	0	1	1.0523168541	1.0299942036	0.5323610945	0.2511947827	0.2233216601	0.2233216601	0.0526781139	0.0338216036	0.0418744766
P0ABF4	Ethanolamine utilization protein EutM OS=Escherichia coli (strain K12) GN=eutM PE=1 SV=1	0	0	0	0	0	0	0	1	1.0338795435	1.0261869918	0.5182335092	0.2352883992	0.1417571635	0.1417571635	0.1016775878	0.0868729677	0.069731183
P0ACZ4	DNA-binding transcriptional activator EvgA OS=Escherichia coli (strain K12) GN=evgA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0838318171	0.9996072497	0.422776343	0.1322654016	0.084889588	0.084889588	0.0432246161	0.0353377082	0.0314630449
P0ABU7	Biopolymer transport protein ExbB OS=Escherichia coli (strain K12) GN=exbB PE=1 SV=1	0	0	0	0	0	0	0	1	1.1185769151	1.0372922763	0.8372022296	0.5418254078	0.523046349	0.523046349	0.1704790025	0.1114768382	0.0794043964
P0ABV2	Biopolymer transport protein ExbD OS=Escherichia coli (strain K12) GN=exbD PE=1 SV=1	0	0	0	0	0	0	0	1	1.096302563	0.9690455772	0.6943567	0.4858461414	0.4438093052	0.4438093052	0.1987413895	0.1556468714	0.1095405027
P0ACL2	Exu regulon transcriptional regulator OS=Escherichia coli (strain K12) GN=exuR PE=4 SV=1	0	0	0	0	0	0	0	1	1.0418411894	0.9349236466	0.4169366681	0.1455373934	0.0950267261	0.0950267261	0.0482411623	0.0384232144	0.0383925663
P0A6Q3	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase OS=Escherichia coli (strain K12) GN=fabA PE=1 SV=2	0	0	0	0	0	0	0	1	1.1310745398	1.0837562258	1.0571747237	0.9129137888	0.8355679803	0.8355679803	0.0472595818	0.0404568521	0.0401816881
P0A953	3-oxoacyl-[acyl-carrier-protein] synthase 1 OS=Escherichia coli (strain K12) GN=fabB PE=1 SV=1	0	0	0	0	0	0	0	1	1.063602852	0.9576456097	0.3742505357	0.1511373868	0.0907234877	0.0907234877	0.0238930542	0.0205991787	0.021443613
P0AAI9	Malonyl CoA-acyl carrier protein transacylase OS=Escherichia coli (strain K12) GN=fabD PE=1 SV=2	0	0	0	0	0	0	0	1	1.0738426277	1.0415333312	0.8632656173	0.4684623676	0.0791727509	0.0791727509	0.0276133763	0.0224466594	0.0214593795
P0AAI5	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Escherichia coli (strain K12) GN=fabF PE=1 SV=2	0	0	0	0	0	0	0	1	1.0880162763	1.0627621134	1.0109810994	0.7956394501	0.5073888038	0.5073888038	0.0569098222	0.0366773422	0.0400049865
P0AEK2	3-oxoacyl-[acyl-carrier-protein] reductase FabG OS=Escherichia coli (strain K12) GN=fabG PE=1 SV=1	0	0	0	0	0	0	0	1	1.0630796417	1.0172917191	0.4450707718	0.1182222127	0.0842778644	0.0842778644	0.0306046908	0.0244921455	0.0247007844
P0A6R0	3-oxoacyl-[acyl-carrier-protein] synthase 3 OS=Escherichia coli (strain K12) GN=fabH PE=1 SV=1	0	0	0	0	0	0	0	1	1.1006649522	1.0743970767	0.9323357225	0.1272894316	0.0822296689	0.0822296689	0.0301596927	0.0248960776	0.0228989919
P0AEK4	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI OS=Escherichia coli (strain K12) GN=fabI PE=1 SV=2	0	0	0	0	0	0	0	1	1.0710193428	1.0834724515	0.3632791894	0.1345280092	0.0956039352	0.0956039352	0.0474484217	0.0431227092	0.0379937395
P0A6Q6	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12) GN=fabZ PE=1 SV=1	0	0	0	0	0	0	0	1	1.0885261799	1.0639845723	0.9524751849	0.7253006993	0.6098931841	0.6098931841	0.3471095653	0.3530539587	0.3484165642
P69451	Long-chain-fatty-acid--CoA ligase OS=Escherichia coli (strain K12) GN=fadD PE=1 SV=1	0	0	0	0	0	0	0	1	1.0683695439	1.0031379233	0.4256909976	0.1419726523	0.0854366834	0.0854366834	0.0447511793	0.0337058487	0.0295732703
Q47146	Acyl-coenzyme A dehydrogenase OS=Escherichia coli (strain K12) GN=fadE PE=2 SV=2	0	0	0	0	0	0	0	1	1.0349161914	1.0177438626	0.5202542529	0.1740905828	0.1216921062	0.1216921062	0.0691597032	0.0437130872	0.0469109431
P10384	Long-chain fatty acid transport protein OS=Escherichia coli (strain K12) GN=fadL PE=1 SV=5	0	0	0	0	0	0	0	1	1.0733449028	1.0709130299	0.845266051	0.6524364676	0.5408251009	0.5408251009	0.4230393778	0.3874634371	0.2885078652
P0A8V6	Fatty acid metabolism regulator protein OS=Escherichia coli (strain K12) GN=fadR PE=1 SV=2	0	0	0	0	0	0	0	1	1.0729792137	0.9371345228	0.4949594935	0.2097803527	0.1414135898	0.1414135898	0.0612738895	0.0474222311	0.0543088925
P0AB71	Fructose-bisphosphate aldolase class 2 OS=Escherichia coli (strain K12) GN=fbaA PE=1 SV=2	0	0	0	0	0	0	0	1	1.1103995954	1.0407558816	0.6755433014	0.0976571569	0.0621338438	0.0621338438	0.0341124586	0.0316573653	0.0334907368
P0A991	Fructose-bisphosphate aldolase class 1 OS=Escherichia coli (strain K12) GN=fbaB PE=1 SV=2	0	0	0	0	0	0	0	1	1.1051958361	1.0216643582	0.9773215027	0.7364965185	0.8116863153	0.8116863153	0.8595285638	0.3844635957	0.0503531804
P0A993	"Fructose-1	0	0	0	0	0	0	0	0.0342325469	1	1.1317518802	0.9809154482	0.3337129836	0.0946696404	0.0946696404	0.0338006707	0.036106863	0.0305775354
P32177	Sulfur carrier protein FdhD OS=Escherichia coli (strain K12) GN=fdhD PE=1 SV=1	0	0	0	0	0	0	0	1	1.0496722205	1.0190423262	0.7430772633	0.5651123101	0.535733258	0.535733258	0.2130300936	0.1757696129	0.1682026515
P13024	Protein FdhE OS=Escherichia coli (strain K12) GN=fdhE PE=1 SV=2	0	0	0	0	0	0	0	1	1.096170408	1.0524704452	0.8659505703	0.2278753749	0.1588028975	0.1588028975	0.0657142014	0.0414198121	0.0269192655
P24183	"Formate dehydrogenase	0	0	0	0	0	0	0	0.1336558651	0.0617064246	1	1.0646973844	1.0533123922	0.7246149133	0.7246149133	0.3483063537	0.2605878451	0.2110163965
P0AAJ3	"Formate dehydrogenase	0	0	0	0	0	0	0	0.1253980261	0.0806240013	1	1.0759283087	1.0392949809	0.5094890615	0.5094890615	0.1767612806	0.1337272063	0.1264283321
P32176	Formate dehydrogenase-O major subunit OS=Escherichia coli (strain K12) GN=fdoG PE=1 SV=5	0	0	0	0	0	0	0	1	1.0941670041	1.0565135083	0.9583266284	0.8385798374	0.7435916464	0.7435916464	0.7220659081	0.6337014406	0.3829053082
P0AAJ5	Formate dehydrogenase-O iron-sulfur subunit OS=Escherichia coli (strain K12) GN=fdoH PE=1 SV=1	0	0	0	0	0	0	0	1	1.0748437203	1.0297776227	0.9073085384	0.7464914875	0.7616141189	0.7616141189	0.8126223737	0.6846937231	0.4368519396
