Accession	Description	GeneName	Peptides	PSMs	AAs	MW.kDA	pI	QuantifyingPSMs	T37	T40	T47	T53	T59	T63	T69	T75	T81	T87
P13016	"1	0	0	0	0	0	0	0	Cytosol	1	0.9945928763	0.9540893364	0.5277795444	0.2622355512	0.2622355512	0.0521744196	0.0447854411	0.028601643
P0AE14	Protein AmpE OS=Escherichia coli (strain K12) GN=ampE PE=1 SV=1	0	0	0	0	0	0	0	1	0.9824924035	0.9608827211	0.5668208644	0.3002004194	0.1884789187	0.1884789187	0.0500263829	0.0327031856	0.0382300717
P0AD70	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH OS=Escherichia coli (strain K12) GN=ampH PE=1 SV=1	0	0	0	0	0	0	0	1	0.9455743803	0.7301143103	0.4000355381	0.2107760069	0.1251998875	0.1251998875	0.0402503244	0.0277149828	0.0292070517
P26612	Cytoplasmic alpha-amylase OS=Escherichia coli (strain K12) GN=amyA PE=1 SV=3	0	0	0	0	0	0	0	1	1.0052503702	0.9623956085	0.7550278963	0.5612412983	0.2619113289	0.2619113289	0.0372759942	0.0259381131	0.0257609564
P0A962	L-asparaginase 1 OS=Escherichia coli (strain K12) GN=ansA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9913946902	0.9778108306	0.7586237927	0.3598443834	0.1016728488	0.1016728488	0.0237432397	0.0188787956	0.0204435333
P00805	L-asparaginase 2 OS=Escherichia coli (strain K12) GN=ansB PE=1 SV=2	0	0	0	0	0	0	0	1	0.9586827266	0.9444308403	0.8237453574	0.5607569254	0.2342883719	0.2342883719	0.1367819996	0.1677765713	0.2476885165
P62672	Protein ApaG OS=Escherichia coli (strain K12) GN=apaG PE=3 SV=1	0	0	0	0	0	0	0	1	0.9926403312	0.9502406125	0.504078643	0.2619004719	0.1423697547	0.1423697547	0.042891338	0.0285404588	0.0301344709
P05637	Bis(5'-nucleosyl)-tetraphosphatase [symmetrical] OS=Escherichia coli (strain K12) GN=apaH PE=1 SV=2	0	0	0	0	0	0	0	1	1.0580157132	0.9330215091	0.7478932189	0.4921339275	0.3538663649	0.3538663649	0.0602556358	0.0389650496	0.0551628537
P0AB85	FAD:protein FMN transferase OS=Escherichia coli (strain K12) GN=apbE PE=1 SV=1	0	0	0	0	0	0	0	1	0.9616845634	0.9639463242	0.7534844307	0.6133801982	0.6050281536	0.6050281536	0.5146950279	0.45113126	0.2161416098
P0AE22	Class B acid phosphatase OS=Escherichia coli (strain K12) GN=aphA PE=1 SV=1	0	0	0	0	0	0	0	1	0.973376413	0.9497283023	0.8179657737	0.7871136906	0.823953945	0.823953945	0.5190010921	0.4644788373	0.5298918748
P07102	Periplasmic AppA protein OS=Escherichia coli (strain K12) GN=appA PE=1 SV=2	0	0	0	0	0	0	0	1	0.9980985249	0.9772143903	0.6561944282	0.2869288243	0.1557532557	0.1557532557	0.0577411104	0.0431284296	0.0453529203
P69503	Adenine phosphoribosyltransferase OS=Escherichia coli (strain K12) GN=apt PE=1 SV=1	0	0	0	0	0	0	0	1	0.9812616622	0.9624890745	0.8962069782	0.9241316938	0.8162991146	0.8162991146	0.0581455221	0.0399924117	0.0404640344
P02924	L-arabinose-binding periplasmic protein OS=Escherichia coli (strain K12) GN=araF PE=1 SV=2	0	0	0	0	0	0	0	1	0.9907671498	0.9814747895	0.6199538444	0.2795455294	0.2115879268	0.2115879268	0.1591591804	0.2185372992	0.3419372288
P0A9Q1	Aerobic respiration control protein ArcA OS=Escherichia coli (strain K12) GN=arcA PE=1 SV=1	0	0	0	0	0	0	0	1	0.970609871	0.9444173481	0.4303371705	0.1033744381	0.0714443446	0.0714443446	0.0406121291	0.0309969762	0.0314844318
P0AEC3	Aerobic respiration control sensor protein ArcB OS=Escherichia coli (strain K12) GN=arcB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0402636219	0.9259146793	0.3439418335	0.1852152793	0.1393302477	0.1393302477	0.057878017	0.0397062056	0.048664437
P40711	Peptidyl-tRNA hydrolase ArfB OS=Escherichia coli (strain K12) GN=arfB PE=1 SV=2	0	0	0	0	0	0	0	1	0.990840871	0.9630988495	0.5306438378	0.260306313	0.1439689591	0.1439689591	0.046276766	0.030925359	0.0330870914
P18335	Acetylornithine/succinyldiaminopimelate aminotransferase OS=Escherichia coli (strain K12) GN=argD PE=1 SV=4	0	0	0	0	0	0	0	1	0.9649457444	1.0227027342	0.6901129092	0.2878967566	0.1174169895	0.1174169895	0.0384656552	0.028594256	0.0329759854
P23908	Acetylornithine deacetylase OS=Escherichia coli (strain K12) GN=argE PE=1 SV=2	0	0	0	0	0	0	0	1	0.9967254603	1.0023502411	0.7014156522	0.4025810917	0.2474853648	0.2474853648	0.0575979571	0.0343756687	0.0388673215
P0A6E4	Argininosuccinate synthase OS=Escherichia coli (strain K12) GN=argG PE=1 SV=2	0	0	0	0	0	0	0	1	0.9345788468	0.9343914757	0.3923344781	0.18132981	0.1078045934	0.1078045934	0.0416609025	0.0330767421	0.0333800631
P11447	Argininosuccinate lyase OS=Escherichia coli (strain K12) GN=argH PE=1 SV=3	0	0	0	0	0	0	0	1	0.956712181	0.9645108567	0.682135069	0.4516264893	0.2057357528	0.2057357528	0.0679868863	0.0449406922	0.0580098862
P0A8S1	HTH-type transcriptional regulator ArgP OS=Escherichia coli (strain K12) GN=argP PE=1 SV=1	0	0	0	0	0	0	0	1	0.9816276727	0.9595846069	0.5999729788	0.2191671691	0.1348792789	0.1348792789	0.0658816259	0.0443724998	0.0591972988
P11875	Arginine--tRNA ligase OS=Escherichia coli (strain K12) GN=argS PE=1 SV=1	0	0	0	0	0	0	0	1	0.9662719441	0.9693682731	0.8976357352	0.1248126386	0.0499797261	0.0499797261	0.01713606	0.0133868177	0.0144953066
P09551	Lysine/arginine/ornithine-binding periplasmic protein OS=Escherichia coli (strain K12) GN=argT PE=1 SV=3	0	0	0	0	0	0	0	1	1.0106382058	1.0030857072	0.8816202125	0.5675887855	0.313289386	0.313289386	0.3311451634	0.3940609526	0.5011139175
P0A6D3	3-phosphoshikimate 1-carboxyvinyltransferase OS=Escherichia coli (strain K12) GN=aroA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9657102548	0.9571916294	0.8302947066	0.3170514427	0.098639318	0.098639318	0.0355535308	0.0212652504	0.0200971737
P07639	3-dehydroquinate synthase OS=Escherichia coli (strain K12) GN=aroB PE=1 SV=1	0	0	0	0	0	0	0	1	0.9852313447	0.9821650392	0.8359137028	0.4929266272	0.2507568415	0.2507568415	0.033686229	0.0273766894	0.0286209975
P12008	Chorismate synthase OS=Escherichia coli (strain K12) GN=aroC PE=1 SV=4	0	0	0	0	0	0	0	1	0.984581635	0.9421912248	0.8593913275	0.629586236	0.2252997663	0.2252997663	0.0390497535	0.0271569927	0.0281395178
P05194	3-dehydroquinate dehydratase OS=Escherichia coli (strain K12) GN=aroD PE=1 SV=2	0	0	0	0	0	0	0	1	0.9843115857	0.9443825154	0.6721575526	0.2272826874	0.0878969879	0.0878969879	0.0270250477	0.0190959441	0.0196044677
P15770	Shikimate dehydrogenase (NADP(+)) OS=Escherichia coli (strain K12) GN=aroE PE=1 SV=1	0	0	0	0	0	0	0	1	1.0014371792	0.98108087	0.6886784312	0.251647448	0.1331127168	0.1331127168	0.0406101836	0.0264487401	0.026583864
P00888	"Phospho-2-dehydro-3-deoxyheptonate aldolase	0	0	0	0	0	0	0	Cytosol	1	0.9928716256	0.9388406931	0.4474950027	0.2387590254	0.2387590254	0.0600694218	0.0532778687	0.0490624413
P0AB91	"Phospho-2-dehydro-3-deoxyheptonate aldolase	0	0	0	0	0	0	0	Cytosol	1	1.0028437016	0.959220394	0.880175298	0.2389743181	0.2389743181	0.0207981476	0.0174130222	0.0129345734
P00887	"Phospho-2-dehydro-3-deoxyheptonate aldolase	0	0	0	0	0	0	0	Cytosol	1	0.9893137312	0.9262186852	0.2796604028	0.0809040954	0.0809040954	0.0214412909	0.0189606468	0.0069513635
P0A6D7	Shikimate kinase 1 OS=Escherichia coli (strain K12) GN=aroK PE=1 SV=2	0	0	0	0	0	0	0	1	0.9736090829	0.9533896142	0.2434577787	0.1174653926	0.0721309182	0.0721309182	0.0491438015	0.0718740503	0.1261029583
P0A6E1	Shikimate kinase 2 OS=Escherichia coli (strain K12) GN=aroL PE=1 SV=3	0	0	0	0	0	0	0	1	0.9734229744	0.9430193079	0.4969947425	0.2101181575	0.1139786573	0.1139786573	0.0377859921	0.0245502534	0.028377191
P0AE28	Protein AroM OS=Escherichia coli (strain K12) GN=aroM PE=4 SV=1	0	0	0	0	0	0	0	1	0.9839014072	0.9584572534	0.5664086468	0.309818846	0.193755625	0.193755625	0.054547395	0.036719248	0.0408384986
P15993	Aromatic amino acid transport protein AroP OS=Escherichia coli (strain K12) GN=aroP PE=1 SV=3	0	0	0	0	0	0	0	1	0.9705602469	0.9146612954	0.7005930722	0.515498446	0.4061889687	0.4061889687	0.1414714606	0.0720183069	0.0584241375
P30859	Putative ABC transporter arginine-binding protein 2 OS=Escherichia coli (strain K12) GN=artI PE=1 SV=3	0	0	0	0	0	0	0	1	0.9818826534	1.0050503446	0.8987088888	0.8294217877	0.8624026657	0.8624026657	0.6217311704	0.5650170274	0.638527481
P30860	ABC transporter arginine-binding protein 1 OS=Escherichia coli (strain K12) GN=artJ PE=1 SV=2	0	0	0	0	0	0	0	1	1.0182069113	1.0048398393	0.8637706273	0.783508339	0.7522701751	0.7522701751	0.3936804308	0.389438028	0.4677463877
P0AE30	Arginine ABC transporter permease protein ArtM OS=Escherichia coli (strain K12) GN=artM PE=1 SV=1	0	0	0	0	0	0	0	1	0.9931196239	0.9679664832	0.5637390181	0.2982334543	0.1839046441	0.1839046441	0.0576126135	0.0358097571	0.0350329171
P0AAF6	Arginine transport ATP-binding protein ArtP OS=Escherichia coli (strain K12) GN=artP PE=1 SV=1	0	0	0	0	0	0	0	1	0.9648682237	0.9665781012	0.6221660595	0.2325677901	0.1050846228	0.1050846228	0.0315918571	0.0227840888	0.0222504502
P24242	HTH-type transcriptional regulator AscG OS=Escherichia coli (strain K12) GN=ascG PE=1 SV=4	0	0	0	0	0	0	0	1	0.9871960479	0.9568482158	0.6749441047	0.5402792828	0.4954250373	0.4954250373	0.1248787497	0.0520006225	0.0609495418
P0A9Q9	Aspartate-semialdehyde dehydrogenase OS=Escherichia coli (strain K12) GN=asd PE=1 SV=1	0	0	0	0	0	0	0	1	0.9668775564	0.9537692169	0.8694499035	0.761291943	0.1423143105	0.1423143105	0.0280422626	0.0186520062	0.0199850056
P28249	Protein AsmA OS=Escherichia coli (strain K12) GN=asmA PE=3 SV=2	0	0	0	0	0	0	0	1	0.9877980395	0.9929122455	0.7485129983	0.6620649959	0.5852297493	0.5852297493	0.0718833966	0.0552554718	0.0670106181
P00963	Aspartate--ammonia ligase OS=Escherichia coli (strain K12) GN=asnA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9599577386	0.8128519744	0.1550759822	0.0903987325	0.0579257985	0.0579257985	0.0127585817	0.0112616872	0.0113865796
P22106	Asparagine synthetase B [glutamine-hydrolyzing] OS=Escherichia coli (strain K12) GN=asnB PE=1 SV=3	0	0	0	0	0	0	0	1	0.9907269157	0.9964113378	0.2831765224	0.1407671523	0.0966579091	0.0966579091	0.0434070931	0.0308603709	0.0327583397
P0ACI6	Regulatory protein AsnC OS=Escherichia coli (strain K12) GN=asnC PE=1 SV=1	0	0	0	0	0	0	0	1	0.9801734423	1.0059828607	0.7362468474	0.3917280661	0.1501209094	0.1501209094	0.0423186932	0.0258680471	0.0293956478
P0A8M0	Asparagine--tRNA ligase OS=Escherichia coli (strain K12) GN=asnS PE=1 SV=2	0	0	0	0	0	0	0	1	0.9890679617	0.967597569	0.954002191	0.8412346029	0.4940067047	0.4940067047	0.037575897	0.0271767114	0.0284638818
P0AC38	Aspartate ammonia-lyase OS=Escherichia coli (strain K12) GN=aspA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9426775224	0.9575183739	0.79171909	0.0625403798	0.0364272152	0.0364272152	0.010467744	0.0104825688	0.0125053061
P00509	Aspartate aminotransferase OS=Escherichia coli (strain K12) GN=aspC PE=1 SV=1	0	0	0	0	0	0	0	1	0.9454663298	0.9468616687	0.9167675477	0.9006884979	0.4790863713	0.4790863713	0.0203741988	0.0132622069	0.0154856324
P21889	Aspartate--tRNA ligase OS=Escherichia coli (strain K12) GN=aspS PE=1 SV=1	0	0	0	0	0	0	0	1	0.9552880324	0.9534037525	0.9446764199	0.9386844351	0.679363844	0.679363844	0.0236021213	0.0134627264	0.0149280297
P76216	N-succinylarginine dihydrolase OS=Escherichia coli (strain K12) GN=astB PE=1 SV=1	0	0	0	0	0	0	0	1	0.9966467915	0.968183726	0.5728939761	0.2890739858	0.1696554044	0.1696554044	0.0454864491	0.0303972141	0.0350984186
P77581	Succinylornithine transaminase OS=Escherichia coli (strain K12) GN=astC PE=1 SV=1	0	0	0	0	0	0	0	1	0.9640443272	0.9765404367	0.722284312	0.2112987755	0.0961032101	0.0961032101	0.0262140778	0.0194229856	0.0205874359
P76217	N-succinylglutamate 5-semialdehyde dehydrogenase OS=Escherichia coli (strain K12) GN=astD PE=1 SV=1	0	0	0	0	0	0	0	1	0.975071869	0.9730649749	0.7431228226	0.4028544925	0.1236585072	0.1236585072	0.0417815779	0.0314886109	0.0337601834
P0ABB0	ATP synthase subunit alpha OS=Escherichia coli (strain K12) GN=atpA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9973557383	0.9615958806	0.9179681804	1.0068454385	1.1120653729	1.1120653729	0.0383999045	0.0202352035	0.0211044777
P0AB98	ATP synthase subunit a OS=Escherichia coli (strain K12) GN=atpB PE=1 SV=1	0	0	0	0	0	0	0	1	0.9412459131	0.9498954394	0.832103475	0.7175085657	0.6872488972	0.6872488972	0.2173116596	0.1220108281	0.0933887374
P0A6E6	ATP synthase epsilon chain OS=Escherichia coli (strain K12) GN=atpC PE=1 SV=2	0	0	0	0	0	0	0	1	0.9513965229	0.954572382	0.7563150144	0.782324242	0.8531059079	0.8531059079	0.0519877776	0.0431654674	0.0539513666
P0ABB4	ATP synthase subunit beta OS=Escherichia coli (strain K12) GN=atpD PE=1 SV=2	0	0	0	0	0	0	0	1	0.9591704117	0.9447436735	0.8932979245	0.9548561601	1.0519195566	1.0519195566	0.0423178286	0.020081034	0.0233218905
P68699	ATP synthase subunit c OS=Escherichia coli (strain K12) GN=atpE PE=1 SV=1	0	0	0	0	0	0	0	1	0.9907652547	0.9796227055	0.9277228412	0.8198617908	0.7957378816	0.7957378816	0.6873124333	0.6155622572	0.89386408
P0ABA0	ATP synthase subunit b OS=Escherichia coli (strain K12) GN=atpF PE=1 SV=1	0	0	0	0	0	0	0	1	0.9288226343	0.9940992127	1.0391274258	1.0247859391	1.0449530779	1.0449530779	0.8538126348	0.9210121673	1.0303004206
P0ABA6	ATP synthase gamma chain OS=Escherichia coli (strain K12) GN=atpG PE=1 SV=1	0	0	0	0	0	0	0	1	0.9559785651	0.943286319	0.8800007603	0.9287540529	0.9684737481	0.9684737481	0.0412966442	0.0337110103	0.0342656314
P0ABA4	ATP synthase subunit delta OS=Escherichia coli (strain K12) GN=atpH PE=1 SV=1	0	0	0	0	0	0	0	1	0.9845563518	0.9805546776	0.8512286332	0.870151847	0.766668384	0.766668384	0.0410513367	0.0288133899	0.0324479157
P09053	Valine--pyruvate aminotransferase OS=Escherichia coli (strain K12) GN=avtA PE=1 SV=3	0	0	0	0	0	0	0	1	1.0025445966	0.9918527232	0.9071299861	0.3795875875	0.1389438168	0.1389438168	0.037302004	0.0206017809	0.0258483575
P41407	FMN-dependent NADH-azoreductase OS=Escherichia coli (strain K12) GN=azoR PE=1 SV=3	0	0	0	0	0	0	0	1	1.0037510118	0.9803162393	0.797341118	0.5392414849	0.1869136351	0.1869136351	0.0400065863	0.0259811852	0.0250281035
P69228	Transcriptional regulatory protein BaeR OS=Escherichia coli (strain K12) GN=baeR PE=1 SV=1	0	0	0	0	0	0	0	1	0.9864523778	0.9683930802	0.716220636	0.3065878327	0.1486690777	0.1486690777	0.0455389495	0.032510643	0.0431851163
