Accession	Description	GeneName	Peptides	PSMs	AAs	MW.kDA	pI	QuantifyingPSMs	T37	T40	T47	T53	T59	T63	T69	T75	T81	T87
P39451	"Alcohol dehydrogenase	0	0	0	0	0	0	0	0.0279107074	1	0.9811777298	1.0025229018	0.901232162	0.8499453425	0.8499453425	0.0367213937	0.0436186442	0.0296295079
P69441	Adenylate kinase OS=Escherichia coli (strain K12) GN=adk PE=1 SV=1	0	0	0	0	0	0	0	1	0.8921866137	0.4427954955	0.8225490206	0.1632061927	0.0977674615	0.0977674615	0.1166016942	0.1494037503	0.2244157392
P0ACK2	Putative aga operon transcriptional repressor OS=Escherichia coli (strain K12) GN=agaR PE=4 SV=1	0	0	0	0	0	0	0	1	0.9754128786	0.9744810442	0.782674487	0.3556865457	0.1558164438	0.1558164438	0.0332705457	0.0237775535	0.0221105118
P19926	Glucose-1-phosphatase OS=Escherichia coli (strain K12) GN=agp PE=1 SV=1	0	0	0	0	0	0	0	1	0.9834092081	1.0022631513	0.9493802154	0.9122461202	0.2635241247	0.2635241247	0.0399568257	0.0323305939	0.0454632794
P0AE08	Alkyl hydroperoxide reductase subunit C OS=Escherichia coli (strain K12) GN=ahpC PE=1 SV=2	0	0	0	0	0	0	0	1	1.0212439063	0.9919950216	1.0167526055	1.0604671379	0.7391310666	0.7391310666	0.0442026816	0.037111652	0.0517907173
P35340	Alkyl hydroperoxide reductase subunit F OS=Escherichia coli (strain K12) GN=ahpF PE=1 SV=2	0	0	0	0	0	0	0	1	0.9391690639	0.9489835407	0.8958712604	0.5380127593	0.0855652052	0.0855652052	0.0151178154	0.0119018902	0.0128566285
P27250	Aldehyde reductase Ahr OS=Escherichia coli (strain K12) GN=ahr PE=1 SV=2	0	0	0	0	0	0	0	1	0.9704493982	0.9782805482	0.868843619	0.7608358763	0.5330091829	0.5330091829	0.0811357739	0.052302977	0.053100789
P33224	Putative acyl-CoA dehydrogenase AidB OS=Escherichia coli (strain K12) GN=aidB PE=1 SV=3	0	0	0	0	0	0	0	1	0.9381788444	0.9819806024	0.792463225	0.7480794677	0.5129512819	0.5129512819	0.0539612547	0.0318666209	0.0382105147
P0A959	Glutamate-pyruvate aminotransferase AlaA OS=Escherichia coli (strain K12) GN=alaA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9461975581	0.8886259224	0.3300425999	0.1748438932	0.1031721345	0.1031721345	0.0228572948	0.0159453027	0.0172420195
P77434	Glutamate-pyruvate aminotransferase AlaC OS=Escherichia coli (strain K12) GN=alaC PE=1 SV=1	0	0	0	0	0	0	0	1	0.9423804098	0.9524903505	0.5317045077	0.1705840584	0.0997049488	0.0997049488	0.033405344	0.0266282152	0.0358934038
P00957	Alanine--tRNA ligase OS=Escherichia coli (strain K12) GN=alaS PE=1 SV=2	0	0	0	0	0	0	0	1	0.618198624	1.2220903728	0.9659399372	0.1040796681	0.0364464173	0.0364464173	0.0111850477	0.0088908354	0.0105976414
P25553	Lactaldehyde dehydrogenase OS=Escherichia coli (strain K12) GN=aldA PE=1 SV=2	0	0	0	0	0	0	0	1	0.9628766172	0.9920555772	0.9228434535	0.3111256928	0.1192568675	0.1192568675	0.0278935551	0.0250616041	0.0305599011
P37685	Aldehyde dehydrogenase B OS=Escherichia coli (strain K12) GN=aldB PE=1 SV=2	0	0	0	0	0	0	0	1	0.9643965834	0.99613951	0.8953586298	0.3992352619	0.1415737273	0.1415737273	0.0253461052	0.0153977097	0.0191733582
P75713	(S)-ureidoglycine aminohydrolase OS=Escherichia coli (strain K12) GN=allE PE=1 SV=1	0	0	0	0	0	0	0	1	1.0076158535	0.9781490774	0.6346021107	0.3668104996	0.2341835125	0.2341835125	0.1174008512	0.0508154738	0.0402962762
P0ACN4	HTH-type transcriptional repressor AllR OS=Escherichia coli (strain K12) GN=allR PE=1 SV=1	0	0	0	0	0	0	0	1	1.0081116729	0.9733464338	0.6761701267	0.2301907677	0.1059290468	0.1059290468	0.049379991	0.0422142391	0.0356815596
P0A6B4	"Alanine racemase	0	0	0	0	0	0	0	0.0222400983	1	1.0012010576	0.9555346186	0.3810920096	0.1871914741	0.1871914741	0.047008668	0.0370146424	0.0250664412
P39265	D-allose-binding periplasmic protein OS=Escherichia coli (strain K12) GN=alsB PE=1 SV=1	0	0	0	0	0	0	0	1	0.9749891526	0.9443195776	0.3681594322	0.2772692025	0.2083906587	0.2083906587	0.1857462394	0.2449889236	0.369338966
P36548	N-acetylmuramoyl-L-alanine amidase AmiA OS=Escherichia coli (strain K12) GN=amiA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9851659987	0.9443935842	0.5782281817	0.1330546086	0.0810652475	0.0810652475	0.0337864338	0.0263985128	0.0320960318
P26365	N-acetylmuramoyl-L-alanine amidase AmiB OS=Escherichia coli (strain K12) GN=amiB PE=1 SV=2	0	0	0	0	0	0	0	1	0.9770243185	0.980177699	0.638869628	0.2173749234	0.1159617169	0.1159617169	0.044688114	0.042082219	0.0544659509
P63883	N-acetylmuramoyl-L-alanine amidase AmiC OS=Escherichia coli (strain K12) GN=amiC PE=1 SV=1	0	0	0	0	0	0	0	1	0.9786094657	0.9700769584	0.5040483207	0.2179019441	0.1181907807	0.1181907807	0.0347385844	0.024798299	0.0288466881
P0AE12	AMP nucleosidase OS=Escherichia coli (strain K12) GN=amn PE=1 SV=1	0	0	0	0	0	0	0	1	1.0539419868	0.9763165596	0.8385909267	0.7774428253	0.6796778939	0.6796778939	0.0475721674	0.0468238865	0.0461037247
P00811	Beta-lactamase OS=Escherichia coli (strain K12) GN=ampC PE=1 SV=1	0	0	0	0	0	0	0	1	0.9630274837	0.9692416758	0.7480357979	0.3494549004	0.1496384273	0.1496384273	0.0494060892	0.0389048144	0.0483116106
P13016	"1	0	0	0	0	0	0	0	0.0345703204	1	0.9840373134	0.9317271219	0.5064121844	0.2421254904	0.2421254904	0.0496695737	0.0419923222	0.0262444632
P0AE14	Protein AmpE OS=Escherichia coli (strain K12) GN=ampE PE=1 SV=1	0	0	0	0	0	0	0	1	0.9979361558	0.9671109006	0.6120702156	0.3285796913	0.2061681059	0.2061681059	0.0477489256	0.0352730521	0.0373557037
P0AD70	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH OS=Escherichia coli (strain K12) GN=ampH PE=1 SV=1	0	0	0	0	0	0	0	1	0.954718878	0.6053087491	0.2923365603	0.14601303	0.0782222418	0.0782222418	0.0300917169	0.0207574766	0.0258438692
P26612	Cytoplasmic alpha-amylase OS=Escherichia coli (strain K12) GN=amyA PE=1 SV=3	0	0	0	0	0	0	0	1	0.997376364	0.9765414563	0.766277967	0.5342064313	0.2625608506	0.2625608506	0.0362008081	0.0258689815	0.0298846557
P0A962	L-asparaginase 1 OS=Escherichia coli (strain K12) GN=ansA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0393717309	1.0011243199	0.7981924398	0.3377382238	0.0959235915	0.0959235915	0.0312949206	0.0186914668	0.0186535687
P00805	L-asparaginase 2 OS=Escherichia coli (strain K12) GN=ansB PE=1 SV=2	0	0	0	0	0	0	0	1	1.0075317799	0.9708015214	0.8515750961	0.557940456	0.283749765	0.283749765	0.1424831603	0.1836723606	0.2839151379
P62672	Protein ApaG OS=Escherichia coli (strain K12) GN=apaG PE=3 SV=1	0	0	0	0	0	0	0	1	0.997919714	0.9689760409	0.5483236182	0.267224672	0.1468425351	0.1468425351	0.0473451202	0.0322887446	0.0330363591
P05637	Bis(5'-nucleosyl)-tetraphosphatase [symmetrical] OS=Escherichia coli (strain K12) GN=apaH PE=1 SV=2	0	0	0	0	0	0	0	1	0.986118443	0.9536650437	0.7459579803	0.5247471969	0.3633872226	0.3633872226	0.0490179597	0.0297689791	0.0331849934
P0AB85	FAD:protein FMN transferase OS=Escherichia coli (strain K12) GN=apbE PE=1 SV=1	0	0	0	0	0	0	0	1	0.9751606862	0.9625798347	0.7786267851	0.6717392201	0.6363916787	0.6363916787	0.6255145195	0.5310302312	0.1975236932
P0AE22	Class B acid phosphatase OS=Escherichia coli (strain K12) GN=aphA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0141581075	0.9660176954	0.8506604854	0.7912309527	0.8027038557	0.8027038557	0.5620429116	0.4601286025	0.5418322793
P07102	Periplasmic AppA protein OS=Escherichia coli (strain K12) GN=appA PE=1 SV=2	0	0	0	0	0	0	0	1	0.994516715	0.9652077903	0.6271657193	0.2876701075	0.1438564757	0.1438564757	0.0515813597	0.0380053486	0.0327942175
P69503	Adenine phosphoribosyltransferase OS=Escherichia coli (strain K12) GN=apt PE=1 SV=1	0	0	0	0	0	0	0	1	0.9757100349	0.9639662932	0.9181333064	0.8878709522	0.7870598679	0.7870598679	0.040824071	0.0247545771	0.0282811793
P02924	L-arabinose-binding periplasmic protein OS=Escherichia coli (strain K12) GN=araF PE=1 SV=2	0	0	0	0	0	0	0	1	0.9834755647	0.9588406896	0.6111674225	0.3055362018	0.2235365333	0.2235365333	0.1670685015	0.2373910273	0.389991314
P0A9Q1	Aerobic respiration control protein ArcA OS=Escherichia coli (strain K12) GN=arcA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9682824766	0.9780579088	0.4376103277	0.1027877475	0.0707497944	0.0707497944	0.0423271867	0.0299106748	0.0303247169
P0AEC3	Aerobic respiration control sensor protein ArcB OS=Escherichia coli (strain K12) GN=arcB PE=1 SV=1	0	0	0	0	0	0	0	1	0.9619130183	0.9182090388	0.3796056104	0.2338486861	0.1548944888	0.1548944888	0.0518220258	0.0456510204	0.0510402156
P40711	Peptidyl-tRNA hydrolase ArfB OS=Escherichia coli (strain K12) GN=arfB PE=1 SV=2	0	0	0	0	0	0	0	1	0.990910595	0.9711005838	0.528800838	0.253715167	0.1378785526	0.1378785526	0.0445932527	0.0298438832	0.0320096537
P18335	Acetylornithine/succinyldiaminopimelate aminotransferase OS=Escherichia coli (strain K12) GN=argD PE=1 SV=4	0	0	0	0	0	0	0	1	0.9861871785	0.9765216128	0.7619273854	0.3852943533	0.1460006426	0.1460006426	0.0427103521	0.0282560683	0.0313504015
P23908	Acetylornithine deacetylase OS=Escherichia coli (strain K12) GN=argE PE=1 SV=2	0	0	0	0	0	0	0	1	0.845700159	0.8870142438	0.5919252542	0.4451601341	0.2230255947	0.2230255947	0.0504381963	0.0307510498	0.0274274683
P0A6E4	Argininosuccinate synthase OS=Escherichia coli (strain K12) GN=argG PE=1 SV=2	0	0	0	0	0	0	0	1	0.9832753144	0.9767041667	0.3655477797	0.1549175074	0.0990282757	0.0990282757	0.0487334329	0.0342320015	0.0299642775
P11447	Argininosuccinate lyase OS=Escherichia coli (strain K12) GN=argH PE=1 SV=3	0	0	0	0	0	0	0	1	0.9518530046	0.9880810496	0.7758965792	0.5969453216	0.1676082051	0.1676082051	0.0369872816	0.0267718632	0.0273528733
P0A8S1	HTH-type transcriptional regulator ArgP OS=Escherichia coli (strain K12) GN=argP PE=1 SV=1	0	0	0	0	0	0	0	1	1.0196013985	0.9958429758	0.6103863886	0.1953585421	0.1099573956	0.1099573956	0.0373820247	0.0229871065	0.029684162
P11875	Arginine--tRNA ligase OS=Escherichia coli (strain K12) GN=argS PE=1 SV=1	0	0	0	0	0	0	0	1	0.9703973943	0.9949803052	0.9191372652	0.1210750933	0.0578825515	0.0578825515	0.0214338592	0.0154454335	0.0158340759
P09551	Lysine/arginine/ornithine-binding periplasmic protein OS=Escherichia coli (strain K12) GN=argT PE=1 SV=3	0	0	0	0	0	0	0	1	0.9688545059	0.9539118377	0.8592754117	0.549192227	0.2979086072	0.2979086072	0.3412778863	0.4278824215	0.5414910852
P0A6D3	3-phosphoshikimate 1-carboxyvinyltransferase OS=Escherichia coli (strain K12) GN=aroA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0022534405	0.9667299056	0.873503973	0.2998302096	0.0728985452	0.0728985452	0.0224838294	0.0169676784	0.0165589866
P07639	3-dehydroquinate synthase OS=Escherichia coli (strain K12) GN=aroB PE=1 SV=1	0	0	0	0	0	0	0	1	0.986698752	0.9957138781	0.786387782	0.3660951608	0.1680684742	0.1680684742	0.0405500547	0.030731617	0.0336372181
P12008	Chorismate synthase OS=Escherichia coli (strain K12) GN=aroC PE=1 SV=4	0	0	0	0	0	0	0	1	0.9971790387	0.9775113929	0.9323066725	0.5852494466	0.1737536921	0.1737536921	0.0263085924	0.0192452392	0.0241018368
P05194	3-dehydroquinate dehydratase OS=Escherichia coli (strain K12) GN=aroD PE=1 SV=2	0	0	0	0	0	0	0	1	0.9193478066	0.9671929859	0.6171526705	0.2088250457	0.0845313285	0.0845313285	0.0247602099	0.0172416583	0.0181581038
P15770	Shikimate dehydrogenase (NADP(+)) OS=Escherichia coli (strain K12) GN=aroE PE=1 SV=1	0	0	0	0	0	0	0	1	0.9930451869	0.9842010582	0.7291920904	0.2232799003	0.1123016239	0.1123016239	0.0453741348	0.0341086634	0.0433228943
P00888	"Phospho-2-dehydro-3-deoxyheptonate aldolase	0	0	0	0	0	0	0	0.055372253	1	1.0017842618	0.9489171324	0.4487178888	0.2308262058	0.2308262058	0.0676561312	0.0580803922	0.0507610766
P0AB91	"Phospho-2-dehydro-3-deoxyheptonate aldolase	0	0	0	0	0	0	0	0.0093774052	1	0.9611500939	0.991653098	0.9071508281	0.2310424931	0.2310424931	0.013286484	0.011658012	0.0077981502
P00887	"Phospho-2-dehydro-3-deoxyheptonate aldolase	0	0	0	0	0	0	0	0.0406311439	1	0.9674074558	1.0070025203	0.4038912214	0.1892419895	0.1892419895	0.0658795041	0.0605162283	0.055652052
P0A6D7	Shikimate kinase 1 OS=Escherichia coli (strain K12) GN=aroK PE=1 SV=2	0	0	0	0	0	0	0	1	0.9588932585	0.9312323665	0.2337836633	0.1094162044	0.0699308376	0.0699308376	0.0473933696	0.0651466381	0.1134499473
P0A6E1	Shikimate kinase 2 OS=Escherichia coli (strain K12) GN=aroL PE=1 SV=3	0	0	0	0	0	0	0	1	0.9897793022	0.9477296246	0.5160967867	0.2379285852	0.1391290351	0.1391290351	0.0466363741	0.0321223399	0.0388736386
P0AE28	Protein AroM OS=Escherichia coli (strain K12) GN=aroM PE=4 SV=1	0	0	0	0	0	0	0	1	0.9861828495	0.9657988773	0.5498621983	0.3112229779	0.2074917493	0.2074917493	0.0564434109	0.0299417689	0.0345540779
P15993	Aromatic amino acid transport protein AroP OS=Escherichia coli (strain K12) GN=aroP PE=1 SV=3	0	0	0	0	0	0	0	1	0.9999444061	0.9633959141	0.6657002844	0.4582410584	0.3620196473	0.3620196473	0.1221037232	0.0692405784	0.0508775467
P30859	Putative ABC transporter arginine-binding protein 2 OS=Escherichia coli (strain K12) GN=artI PE=1 SV=3	0	0	0	0	0	0	0	1	0.9917683917	0.9546266461	0.9124656393	0.8581339411	0.8350525267	0.8350525267	0.6535814089	0.554136087	0.6456866769
P30860	ABC transporter arginine-binding protein 1 OS=Escherichia coli (strain K12) GN=artJ PE=1 SV=2	0	0	0	0	0	0	0	1	0.9880085338	0.9702763329	0.8259904878	0.7534563007	0.6977588833	0.6977588833	0.404454346	0.3975094885	0.4563273142
P0AE30	Arginine ABC transporter permease protein ArtM OS=Escherichia coli (strain K12) GN=artM PE=1 SV=1	0	0	0	0	0	0	0	1	1.0201719813	0.9642553442	0.7035214162	0.5022132593	0.4085860423	0.4085860423	0.1553064269	0.0328531989	0.0372729007
P0AAF6	Arginine transport ATP-binding protein ArtP OS=Escherichia coli (strain K12) GN=artP PE=1 SV=1	0	0	0	0	0	0	0	1	0.9848289277	0.9562902775	0.6260855147	0.2245485447	0.0869485324	0.0869485324	0.0236913156	0.0179580927	0.0214887827
P24242	HTH-type transcriptional regulator AscG OS=Escherichia coli (strain K12) GN=ascG PE=1 SV=4	0	0	0	0	0	0	0	1	0.9894864045	0.990250987	0.5878819357	0.308223683	0.1762182077	0.1762182077	0.0541902559	0.0339936786	0.0369342353
P0A9Q9	Aspartate-semialdehyde dehydrogenase OS=Escherichia coli (strain K12) GN=asd PE=1 SV=1	0	0	0	0	0	0	0	1	0.9254912882	0.9865426589	0.8608660365	0.7791193032	0.1725918978	0.1725918978	0.0188729145	0.013838446	0.015772127
P28249	Protein AsmA OS=Escherichia coli (strain K12) GN=asmA PE=3 SV=2	0	0	0	0	0	0	0	1	1.0981515232	0.9974464398	0.8886047888	0.7860726767	0.7329373469	0.7329373469	0.0466506661	0.0372988758	0.0488788315
P00963	Aspartate--ammonia ligase OS=Escherichia coli (strain K12) GN=asnA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9428093233	0.8047872007	0.1303740762	0.0699916532	0.039927455	0.039927455	0.0132973157	0.0140372466	0.014986761
P22106	Asparagine synthetase B [glutamine-hydrolyzing] OS=Escherichia coli (strain K12) GN=asnB PE=1 SV=3	0	0	0	0	0	0	0	1	0.9999303222	1.0239071161	0.2696304348	0.1406193988	0.08428914	0.08428914	0.0368794727	0.0250475755	0.0296153251
P0ACI6	Regulatory protein AsnC OS=Escherichia coli (strain K12) GN=asnC PE=1 SV=1	0	0	0	0	0	0	0	1	1.0008968675	0.9848772595	0.7198337552	0.3822759421	0.1897409528	0.1897409528	0.0381670322	0.03134157	0.0345123556
P0A8M0	Asparagine--tRNA ligase OS=Escherichia coli (strain K12) GN=asnS PE=1 SV=2	0	0	0	0	0	0	0	1	0.9853020582	0.9699980401	0.9207923739	0.7961353677	0.4936492443	0.4936492443	0.031663784	0.0211535887	0.0240048252
P0AC38	Aspartate ammonia-lyase OS=Escherichia coli (strain K12) GN=aspA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9391321508	0.9498022429	0.7829198038	0.0636423216	0.0348290496	0.0348290496	0.0081992148	0.0067632759	0.0071572202
P00509	Aspartate aminotransferase OS=Escherichia coli (strain K12) GN=aspC PE=1 SV=1	0	0	0	0	0	0	0	1	0.9324997126	0.9628513692	0.9143227618	0.9064435205	0.4664035332	0.4664035332	0.0202948587	0.0134683815	0.0155323617
P21889	Aspartate--tRNA ligase OS=Escherichia coli (strain K12) GN=aspS PE=1 SV=1	0	0	0	0	0	0	0	1	0.9615916525	0.9793396122	0.9361576038	0.9123593765	0.7454217748	0.7454217748	0.0279009115	0.0149214747	0.0161123909
P76216	N-succinylarginine dihydrolase OS=Escherichia coli (strain K12) GN=astB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0115609564	0.9795627888	0.5879612478	0.2908835588	0.1739583946	0.1739583946	0.0503992705	0.0373100954	0.034133402
P77581	Succinylornithine transaminase OS=Escherichia coli (strain K12) GN=astC PE=1 SV=1	0	0	0	0	0	0	0	1	0.9619618946	0.9858718698	0.6738745117	0.1763015942	0.0930438571	0.0930438571	0.0282230362	0.0208589088	0.018382803
P76217	N-succinylglutamate 5-semialdehyde dehydrogenase OS=Escherichia coli (strain K12) GN=astD PE=1 SV=1	0	0	0	0	0	0	0	1	0.9982565741	0.9879920377	0.8274338823	0.4290047601	0.1258300794	0.1258300794	0.0375376724	0.0264803521	0.0283659282
P0ABB0	ATP synthase subunit alpha OS=Escherichia coli (strain K12) GN=atpA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9573677729	0.9268006745	0.9405087263	0.9666886087	0.9860291806	0.9860291806	0.0318721249	0.0170454162	0.0187457747
P0AB98	ATP synthase subunit a OS=Escherichia coli (strain K12) GN=atpB PE=1 SV=1	0	0	0	0	0	0	0	1	0.8813775271	0.911459235	0.7758118528	0.7062281211	0.5130526002	0.5130526002	0.1650724732	0.0904197553	0.0564357156
P0A6E6	ATP synthase epsilon chain OS=Escherichia coli (strain K12) GN=atpC PE=1 SV=2	0	0	0	0	0	0	0	1	0.9822217017	0.9324787155	0.7934435585	0.7796826406	0.803442556	0.803442556	0.0559657157	0.0379502801	0.0453596451
P0ABB4	ATP synthase subunit beta OS=Escherichia coli (strain K12) GN=atpD PE=1 SV=2	0	0	0	0	0	0	0	1	0.9460831851	0.8971348705	0.875782455	0.8828650865	0.9358947922	0.9358947922	0.0323470939	0.0152513205	0.0159255374
P68699	ATP synthase subunit c OS=Escherichia coli (strain K12) GN=atpE PE=1 SV=1	0	0	0	0	0	0	0	1	1.0403866399	0.9667490223	0.8994556612	0.7534007028	0.7027593205	0.7027593205	0.6292179469	0.5735872993	0.877488762
P0ABA0	ATP synthase subunit b OS=Escherichia coli (strain K12) GN=atpF PE=1 SV=1	0	0	0	0	0	0	0	1	1.024195612	1.0741761085	1.0717259819	1.1534402266	1.0151547053	1.0151547053	0.9161303166	0.9743403288	1.0795667497
P0ABA6	ATP synthase gamma chain OS=Escherichia coli (strain K12) GN=atpG PE=1 SV=1	0	0	0	0	0	0	0	1	0.9771323837	0.9203917141	0.8888850468	0.9313817177	0.9138871099	0.9138871099	0.0464735751	0.0350822121	0.0350829575
P0ABA4	ATP synthase subunit delta OS=Escherichia coli (strain K12) GN=atpH PE=1 SV=1	0	0	0	0	0	0	0	1	0.9624199373	0.9548303292	0.8755470819	0.8498312168	0.7456314772	0.7456314772	0.039341804	0.0321293844	0.0321449122
P09053	Valine--pyruvate aminotransferase OS=Escherichia coli (strain K12) GN=avtA PE=1 SV=3	0	0	0	0	0	0	0	1	1.0521854412	0.9941784367	0.93562255	0.3592457325	0.1647683573	0.1647683573	0.0456876267	0.0260331604	0.0326158446
P41407	FMN-dependent NADH-azoreductase OS=Escherichia coli (strain K12) GN=azoR PE=1 SV=3	0	0	0	0	0	0	0	1	0.9972557395	0.9844263183	0.8408163794	0.6442327324	0.2329824425	0.2329824425	0.0325597823	0.0219839446	0.0240771595
